"","Brain_Young_rep1","Brain_Young_rep2","Brain_Young_rep3","Brain_LTDR_rep1","Brain_LTDR_rep3","Brain_LTAL_rep1","Brain_LTAL_rep2","Brain_STDR_rep2","Brain_STDR_rep3"
"Vamp2",2297.05275907627,1836.17017218971,2045.68551055101,668.730644675433,976.354634274642,549.952618067828,630.574165838548,803.430985259227,809.983134325054
"Vamp3",577.130921053806,546.923414924955,542.806618914418,683.215784993312,618.967932423284,582.059079762937,704.252786126208,562.926807972478,632.524790362298
"Vamp4",1056.04204560529,1127.23174207154,1188.57489266452,1031.66388264008,1037.71319453225,955.944004664041,1053.50858359369,985.121913951836,918.917959331894
"Vamp5",46.6006333770154,46.1497316004899,27.9983447360183,83.6919218366366,46.2880366855673,45.5704617607993,82.2904070745298,74.5667973247126,79.0655987952872
"Vamp7",0,0,0,0,0,0,0,0,0
"Vamp8",195.00572736228,233.694385551417,148.120275377645,411.217039024243,327.245654707267,349.028309395213,550.1974891611,341.326889162417,347.888634699264
"Vangl1",64.5239539066367,82.4803713710884,54.1903446503579,98.177062154516,104.417199034884,121.176000591216,123.435610611795,107.124131367897,105.420798393716
"Vangl2",141.235765773416,148.268286631361,114.702896176591,163.360193584973,151.781701689884,143.961231471616,130.133667001582,170.138326290189,159.888210897136
"Vapa",2477.00289719366,2314.35994430542,2471.07971605632,1915.25744203072,1910.72709574144,2143.88308738306,2115.62895397425,1938.73673044253,1976.63996988218
"Vapb",2215.32241746119,2196.53084234672,2176.64551012271,2407.75221283862,2305.79010652291,2213.274472337,1991.23647816391,2681.25399394354,3018.54886067341
"Vars",595.771174404612,521.393776167237,492.228963907418,443.406239730642,449.962775222492,560.309541195283,546.370028366936,545.072786077828,509.533858902962
"Vars2",268.132875123135,278.862207968918,250.178757802486,228.543325015431,271.269424296813,307.600616885395,258.353603606082,258.358199181398,212.598610093995
"Vash1",560.641466166554,513.538502703324,487.713101853221,469.962330313421,445.656911344765,413.24123278543,432.503069740552,490.460483811842,586.842444391688
"Vash2",78.8626103303337,47.1316407834791,42.449103309447,82.0824618013166,41.9821728078402,35.2135386333449,37.3177427431007,63.0141949222923,49.1963725837343
"Vasn",154.857489375928,180.671289670003,133.669516804216,171.407493761573,181.922748833974,148.104000722598,211.467208877571,186.942111602801,154.617170977451
"Vasp",149.122026806449,124.702466239622,152.636137431841,215.667644732871,180.846282864542,254.780308935378,261.224199201705,262.559145509551,265.309009290853
"Vat1",405.783976790626,387.854127280713,417.265653807756,847.380708595945,593.132749156921,646.272003153154,573.162253926085,801.33051209515,941.759132317199
"Vat1l",1301.95000327169,1879.37417624123,2104.39171725557,3525.52220736832,2647.02981883279,1957.45847108888,1850.57729397838,2408.1924826136,3406.8488014236
"Vav1",74.5610134032246,43.2040040515225,58.7062067045544,93.3486820485562,63.5114921964761,111.854769776507,99.5139806482686,100.822711875668,126.50495807246
"Vav2",197.156525825834,245.477295747287,188.763033865413,292.116996410568,314.328063074085,352.135386333449,317.679245915627,425.345815725473,303.963302035215
"Vav3",587.167980550394,469.352589468813,364.881653979077,515.831941320039,641.573717781352,664.914464782572,666.935043383108,593.383668851586,674.693109719785
"Vax1",6.45239539066367,2.94572754896744,3.61268964335719,0,0,0,0,0,0
"Vax2",0,0.981909182989148,0,0,0,0,0,1.05023658203821,0
"Vbp1",1070.38070202898,1398.23867657655,1351.14592661559,1504.04040300648,1414.47628383338,1601.18031550445,1589.35309477667,1270.78626426623,859.179506908788
"Vcam1",609.392898007124,552.81487002289,612.350894549044,660.683344498833,666.332435078284,702.199388041408,737.743068075145,577.630120121013,463.851512932352
"Vcan",441.630617849869,451.678224175008,468.746481225596,583.429262803476,514.5507333884,428.776617476612,488.958116454473,581.831066449166,560.487244793258
"Vcl",404.350111148257,373.125489535876,429.006895148667,520.660321425999,551.150576349081,509.560617870756,571.248523529003,566.077517718593,604.412577457307
"Vcp",727.686813502625,695.191701556317,730.666480368993,772.540816953568,644.803115689647,626.593849210991,655.452661000615,662.699283266107,813.497160938178
"Vcpip1",2023.90135420484,2014.87764349373,2202.83751003705,1550.71474403076,1585.63437297304,1294.6153909318,1467.83121456196,1457.72837586903,1066.5070770831
"Vdac1",6002.87851178077,6057.39774986005,6624.76963350625,6006.50485181399,5511.50576349081,4696.86463830057,4437.94079083336,5595.66050909956,6794.37045647502
"Vdac2",2545.82844802741,2841.64517557059,2666.16495679761,3292.95523226458,2919.37570909904,2844.01109079898,2584.49290125936,3084.54484144621,3405.09178811704
"Vdac3",704.028030403525,832.658987174797,810.145652522851,949.581420838761,871.937435239757,880.338465833623,721.476359699947,894.801567896551,989.198491594371
"Vdr",7.16932821184852,5.89145509793489,13.5475861625895,8.85203019425964,2.1529319388636,3.10707693823632,36.3608775445597,47.2606461917192,7.02805322624775
"Vegfa",707.612694509449,645.11433322387,704.474480454653,721.84282584099,743.837984877373,817.161234756152,916.67686020232,701.558036801521,780.113908113501
"Vegfb",193.57186171991,159.069287644242,153.539309842681,202.791964450312,200.222670314315,171.924923915743,173.192600935929,246.805596778978,318.019408487711
"Vegfc",45.8837005558305,42.2220948685334,38.8364136660898,37.8223108300185,34.4469110218176,46.6061540735448,85.1610026701529,33.6075706252226,17.5701330656194
"Veph1",1.4338656423697,0,2.7095172325179,1.60946003531993,0,0,4.78432599270522,1.05023658203821,0
"Vezf1",598.638905689352,653.951515870772,639.446066874223,748.398916423769,720.155733549873,711.520618856117,797.06871038469,819.1845339898,727.403508916643
"Vezt",1522.76531219663,1561.23560095274,1809.05433891112,1239.28422719635,1341.27659791202,1381.61354520242,1336.74068236184,1192.01852061336,1017.31070449936
"Vgf",1313.42092841065,964.234817695343,1278.89213374845,457.891380048521,395.06301078147,284.815386004996,220.07899566444,625.94100289477,746.730655288824
"Vgll1",0,0.981909182989148,0,0,0,0,0,0,0
"Vgll2",0.716932821184852,0,0,1.60946003531993,0,0,2.87059559562313,1.05023658203821,0
"Vgll3",45.8837005558305,37.3125489535876,42.449103309447,11.2662202472395,24.7587172969314,17.6067693166725,26.7922255591492,38.8587535354136,10.5420798393716
"Vgll4",600.789704152906,468.370680285823,475.068688101471,556.068442203037,529.621256960445,468.132925360939,541.585702374231,479.95811799146,523.589965355458
"Vhl",1104.79347744586,970.126272793278,1137.99723765752,813.582047854227,870.860969270325,901.052312088532,767.405889229917,838.088792466488,832.824307310359
"Vil1",5.73546256947882,10.8010010128806,19.8697930384646,4.02365008829983,6.45879581659079,13.4640000656907,7.65492158832835,222.650155392099,10.5420798393716
"Vill",41.5821036287214,54.9869142473923,57.8030342937151,15.2898703355394,59.2056283187489,95.2836927725804,96.6433850526454,33.6075706252226,12.2990931459336
"Vim",646.673404708737,1099.73828494785,671.057101253599,1544.27690388948,1545.80513210406,2898.90278337448,3561.45226896977,2660.24926230277,1987.18204972155
"Vip",625.882352894376,459.533497638921,617.76992901408,28.1655506180988,275.575288174541,138.782769907889,38.2746079416418,88.2198728912092,272.3370625171
"Vipar",891.147496732771,894.519265703114,1026.90703112428,1054.19632313456,935.448927436233,962.158158540513,864.049274282563,912.6555897912,1136.78760934557
"Vipr1",220.815308924934,306.355665092614,316.110343793755,15.2898703355394,94.7290053099983,39.3563078843267,26.7922255591492,32.5573340431844,19.3271463721813
"Vipr2",92.4843339328459,33.384912221631,45.1586205419649,70.0115115364171,68.8938220436351,47.6418463862902,47.8432599270522,92.420819219362,86.093652021535
"Vit",43.732902092276,38.2944581365768,25.2888275035004,107.029092348776,100.111335157157,86.9981542706169,73.6786202876604,151.234067813502,172.18730404307
"Vkorc1",83.1642072574429,96.2270999329365,58.7062067045544,137.608833019854,105.493665004316,94.248000459835,149.270970972403,138.631228829043,126.50495807246
"Vkorc1l1",673.199919092576,657.879152602729,693.636411524581,609.180623368595,612.509136606694,486.775386990356,488.958116454473,553.474678734134,521.832952048896
"Vldlr",2104.91476299873,2443.97195645999,2677.00302572768,2312.79407075475,2239.04921641814,2723.87078252051,3106.94129966277,1736.04107010915,1226.39528798023
"Vma21",305.413381824747,292.608936530766,266.435861197593,255.90414561587,232.516649397269,204.031385610852,256.439873209,282.513640568277,196.785490334937
"Vma21-ps",6.45239539066367,6.87336428092403,8.12855169755369,7.2425701589397,5.38232984715899,3.10707693823632,8.61178678686939,9.45212923834385,3.51402661312388
"Vmac",155.574422197113,127.648193788589,137.282206447573,146.460863214114,166.852225261929,206.102770236342,269.835985988574,180.640692110571,207.327570174309
"Vmn1r1",0,0,0,0,0,1.03569231274544,1.91373039708209,0,0
"Vmn1r10",0,0,0,0,1.0764659694318,0,0.956865198541044,0,0
"Vmn1r100",0,0,0,0,0,0,0,0,0
"Vmn1r101",0,0,0,0,0,0,0,0,0
"Vmn1r103",0,0,0,0,0,1.03569231274544,0,0,0
"Vmn1r104",0,0,0,0,0,0,0,0,0
"Vmn1r107",0,0,0,0,0,0,0,0,0
"Vmn1r109",0,0,0,0,0,0,0,0,0
"Vmn1r11",0,0,0,0,0,0,0,0,0
"Vmn1r110",0,0,0,0,0,0,0,0,0
"Vmn1r111",0,0,0,0,0,0,0,0,0
"Vmn1r112",0,0,0,0,0,0,0,0,0
"Vmn1r113",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn1r114",0,0,0,0,0,0,0,0,0
"Vmn1r115",0,0,0,0,0,0,0,0,0
"Vmn1r116",0,0,0,0,0,0,0,0,0
"Vmn1r117",0,0,0,0,0,0,0,0,0
"Vmn1r118",0,0,0,0,0,0,0,0,0
"Vmn1r119",0,0,0,0,0,0,0,0,0
"Vmn1r12",0,0,0,0,0,0,0,0,0
"Vmn1r120",0,0,0,0,0,0,0,0,0
"Vmn1r121",0,0,0,0,0,0,0,0,0
"Vmn1r122",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r123",0,0,0,0,0,0,0,0,0
"Vmn1r124",0,0,0,0,0,0,0,0,0
"Vmn1r125",0,0,0,0,0,0,0,0,0
"Vmn1r126",0,0,0,0,0,0,0,0,0
"Vmn1r127",0,0,0,0,0,0,0,0,0
"Vmn1r128",0,0,0,0,0,0,0,0,0
"Vmn1r129",0,0,0,0,0,0,0,0,0
"Vmn1r13",0,0,0,0,0,0,0,0,0
"Vmn1r130",0,0,0,0,0,0,0,0,0
"Vmn1r132",0,0,0,0,0,0,0,0,0
"Vmn1r135",0,0,0,0,0,0,0,0,0
"Vmn1r137",0,0,0,0,0,0,0,0,0
"Vmn1r139",0,0,0,0,0,0,0,0,0
"Vmn1r14",0,0,0,0,0,0,0,0,0
"Vmn1r142",0,0,0,0,0,0,0,0,0
"Vmn1r143",0,0,0,0,0,0,0,0,0
"Vmn1r148",0,0,0,0,0,0,0,0,0
"Vmn1r149",0,0,0,0,0,0,0,0,0
"Vmn1r15",0,0,0,0,0,0,0,0,0
"Vmn1r151",0,0,0,0,0,0,0,0,0
"Vmn1r152",0,0,0,0,0,0,0,0,0
"Vmn1r155",0,0,0,0,0,0,0,0,0
"Vmn1r157",0,0,0,0,0,0,0,0,0
"Vmn1r159",0,0,0,0,0,0,0,0,0
"Vmn1r16",0,0,0,0,1.0764659694318,1.03569231274544,0,0,0
"Vmn1r160",0,0,0,0,0,0,0,0,0
"Vmn1r163",0,0,0,0,0,0,0,0,0
"Vmn1r165",0,0,0,0,0,0,0,0,0
"Vmn1r167",0,0,0,0,0,0,0,0,0
"Vmn1r168",0,0,0,0,0,0,0,0,0
"Vmn1r169",0,0,0,0,0,0,0,0,0
"Vmn1r17",0,0,0,0,0,0,0,0,0
"Vmn1r170",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r171",0,0,0,0,0,0,0,0,0
"Vmn1r172",0,0,0,0,0,0,0,0,0
"Vmn1r173",0,0,0,0,0,0,0,0,0
"Vmn1r174",0,0,0,0,0,0,0,0,0
"Vmn1r175",0,0,0,0,0,0,0,0,0
"Vmn1r176",0,0,0,0,0,0,0,0,0
"Vmn1r177",0,0,0,0,0,0,0,0,0
"Vmn1r178",0,0,0,0,0,0,0,0,0
"Vmn1r179",0,0,0,0.804730017659967,0,0,0,0,0
"Vmn1r18",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r180",0,0,0.903172410839299,0,1.0764659694318,0,0,1.05023658203821,0
"Vmn1r181",0,0,0,0,0,0,0,0,0
"Vmn1r183",0,0,0,0,0,0,0,0,0
"Vmn1r184",0,0,0,0,0,0,0,0,0
"Vmn1r185",0,0,0,0,0,0,0,0,0
"Vmn1r188",0.716932821184852,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r189",0,0,0,0,0,0,0,0,0
"Vmn1r19",0,0,0,0,0,0,0,0,0
"Vmn1r191",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn1r192",0,0,0.903172410839299,0,0,1.03569231274544,0.956865198541044,0,0
"Vmn1r193",0,0,0,0,0,0,0,0,0
"Vmn1r194",0,0,0,0,0,0,0,0,0
"Vmn1r195",0,0,0,0,0,0,0,0,0
"Vmn1r197",0,0,0,0,0,0,0,0,0
"Vmn1r198",0,0,0,0,0,0,0,0,0
"Vmn1r199",0,0,0,0,0,0,0,0,0
"Vmn1r2",0,0,0,0,0,0,0,0,0
"Vmn1r20",0,0,0,0,0,0,0,0,0
"Vmn1r200",0,0,0.903172410839299,0,0,0,0,1.05023658203821,0
"Vmn1r201",0,0,0,0.804730017659967,0,0,0,0,0
"Vmn1r202",0,0,2.7095172325179,0,0,0,0,0,0
"Vmn1r203",0,0,0,0,0,0,0,0,0
"Vmn1r204",0,0,0,0,0,0,0,0,0
"Vmn1r205",0,0,0,0,0,0,0,0,0
"Vmn1r206",1.4338656423697,0.981909182989148,2.7095172325179,3.21892007063987,2.1529319388636,1.03569231274544,0,0,1.75701330656194
"Vmn1r208",0,0,0,0,0,0,0,0,0
"Vmn1r209",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn1r21",0.716932821184852,4.90954591494574,0.903172410839299,1.60946003531993,0,0,0,2.10047316407641,1.75701330656194
"Vmn1r210",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn1r211",0.716932821184852,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r212",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn1r213",0,0,0,0.804730017659967,0,0,0,0,0
"Vmn1r214",0,0,0,0,0,0,0,0,0
"Vmn1r215",0,0,0,0,0,0,0,0,0
"Vmn1r216",0,0,0,0,0,0,0,0,0
"Vmn1r217",0,0,0,0.804730017659967,0,0,0,0,0
"Vmn1r218",0,0,0,0,0,0,0,0,0
"Vmn1r219",0,0,0,0,0,0,0,0,0
"Vmn1r22",0,0,0,0,0,0,0,0,0
"Vmn1r220",0,0,0,0,0,0,0,0,1.75701330656194
"Vmn1r222",0,0,0,0,0,0,0,0,0
"Vmn1r223",0,0,0,0,0,0,0,0,0
"Vmn1r224",0,0,0,0,0,0,0,0,0
"Vmn1r225",0,0,0,0,0,0,0,0,0
"Vmn1r226",0,0,0,0,0,0,0,0,0
"Vmn1r228",0,0,0,0,0,0,0,0,0
"Vmn1r229",0,0,0,0,0,0,0,0,0
"Vmn1r23",0,0,0,0,0,0,0,0,0
"Vmn1r230",0,0,0,0,0,0,0,0,0
"Vmn1r231",0,0,0,0,0,0,0,0,0
"Vmn1r232",0,0,0,0,2.1529319388636,0,0,0,0
"Vmn1r233",0,0,0.903172410839299,0,0,1.03569231274544,0,0,0
"Vmn1r234",0,0,0,0,0,0,0,0,0
"Vmn1r235",0,0,0,0,0,0,0,0,0
"Vmn1r236",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn1r237",0,0.981909182989148,0,0,0,0,0,0,0
"Vmn1r238",0,0,0,0,0,0,0,0,0
"Vmn1r24",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn1r25",0,0,0,0,0,0,0,0,0
"Vmn1r26",0,0,0,0,0,0,0,0,0
"Vmn1r27",0,0,0,0,0,0,0,0,0
"Vmn1r28",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn1r29",0,0,0,0.804730017659967,0,0,0,0,0
"Vmn1r3",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn1r30",0,0,0,0,0,0,0,0,0
"Vmn1r31",0,0,0,0,0,0,0,0,0
"Vmn1r32",1.4338656423697,1.9638183659783,0.903172410839299,0,6.45879581659079,4.14276925098176,0.956865198541044,0,0
"Vmn1r33",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn1r34",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r35",0,0,0.903172410839299,0,1.0764659694318,0,0,0,0
"Vmn1r36",0,0,0,0,0,0,0,0,0
"Vmn1r37",0,0,0,0,0,0,0,0,0
"Vmn1r38",0,0,0,0,0,0,0,0,0
"Vmn1r39",0,0,0,0,0,0,0,0,0
"Vmn1r4",0,0,0,0.804730017659967,0,0,0,0,0
"Vmn1r40",0,0,0,0,0,0,0,1.05023658203821,0
"Vmn1r41",0,0,0,0,0,0,0,0,0
"Vmn1r42",0,0,0,0,0,0,0,0,0
"Vmn1r43",0,0,0,0,0,0,0,0,0
"Vmn1r44",0.716932821184852,0,0,0.804730017659967,0,0,0,1.05023658203821,0
"Vmn1r45",0,0,0,0,0,0,0,0,0
"Vmn1r46",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn1r47",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn1r48",0,0,0,0,0,0,0,0,0
"Vmn1r49",0,0,0,0,0,0,0,0,0
"Vmn1r5",0,0,0,0,0,0,0,0,0
"Vmn1r50",0,0,0,0,0,0,0,0,0
"Vmn1r51",0.716932821184852,0,0,0.804730017659967,0,1.03569231274544,0,0,1.75701330656194
"Vmn1r52",0,0,0,0,0,0,0,0,0
"Vmn1r53",0,0,0,0,0,0,0.956865198541044,0,1.75701330656194
"Vmn1r54",0,0,0,0,0,0,0,0,0
"Vmn1r55",0,0,0,0,0,0,0,0,0
"Vmn1r56",0,0,0,0,0,0,0,0,0
"Vmn1r57",0,0,0,0,0,0,0,0,0
"Vmn1r58",0,0,0,0,0,1.03569231274544,0.956865198541044,0,0
"Vmn1r59",0,0,0,0,0,0,0,1.05023658203821,0
"Vmn1r6",0,0,0,0,1.0764659694318,0,0.956865198541044,0,0
"Vmn1r60",0,0,0,0,0,0,0,0,0
"Vmn1r61",0,0,0,0,0,0,0,0,0
"Vmn1r63",0,0,0,0,0,0,0,0,0
"Vmn1r64",0,0,0,0,1.0764659694318,1.03569231274544,0,0,0
"Vmn1r65",0,0,0,0,0,1.03569231274544,0,0,0
"Vmn1r66",0,0,0,0,0,0,0.956865198541044,1.05023658203821,1.75701330656194
"Vmn1r67",0,0,1.8063448216786,0,0,0,0,0,0
"Vmn1r68",0,0,0,0,0,0,0,0,0
"Vmn1r69",0,0,0,0,0,0,0,0,0
"Vmn1r7",0,0,0,0,0,0,0,0,0
"Vmn1r70",0,0,0,0,0,0,0,0,0
"Vmn1r71",0.716932821184852,0,0.903172410839299,0,0,1.03569231274544,0.956865198541044,0,0
"Vmn1r72",0,0,0,0.804730017659967,1.0764659694318,0,0,0,0
"Vmn1r73",0,0,0,0,0,0,0,0,0
"Vmn1r74",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r75",0,0,0,0,0,0,0,0,0
"Vmn1r76",0,0,0,0,0,0,0,0,0
"Vmn1r77",0,0,0,0,0,0,0,0,0
"Vmn1r78",0,0,0,0,0,0,0,0,0
"Vmn1r79",0,0,0,0,0,0,0,0,0
"Vmn1r8",0,0,0,0,0,0,0,0,0
"Vmn1r80",0,0,0,0,0,0,0,0,0
"Vmn1r81",0,0,0,0,0,0,0,0,0
"Vmn1r82",0,0,0,0,0,0,0,0,0
"Vmn1r83",0,0,0,0,0,0,0,0,0
"Vmn1r84",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn1r85",0,0,0,0,0,0,0,0,0
"Vmn1r87",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn1r88",0,0,0,0,0,1.03569231274544,0,0,0
"Vmn1r89",0,0,0,0,0,0,0,0,0
"Vmn1r9",0,0,0,0,0,0,0,0,0
"Vmn1r90",474.609527624372,584.235963878543,402.814895234327,1236.06530712571,630.809058087034,1191.04615965726,647.797739412287,1384.21181512635,2718.09958525132
"Vmn1r91",0,0,0,0,0,0,0,0,0
"Vmn1r93",0,0,0,0,0,0,0,0,0
"Vmn1r94",0,0,0,0,0,0,0,0,0
"Vmn2r-ps100",0,0,0,0,0,0,0,0,0
"Vmn2r-ps104",0,0,0,0,0,0,0,0,0
"Vmn2r-ps105",0,0,0,0,0,0,0,0,0
"Vmn2r-ps106",0,0,0,0,0,0,0,0,0
"Vmn2r-ps113",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn2r-ps128",0,0,0,0,0,0,0,0,0
"Vmn2r1",25.8095815626547,24.5477295747287,19.8697930384646,65.9878614481173,64.5879581659079,51.784615637272,41.1452035372649,42.0094632815282,56.224425809982
"Vmn2r10",0.716932821184852,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r100",0,0,0,0,0,0,0,0,0
"Vmn2r101",0,0,0,0,0,0,0,0,0
"Vmn2r102",0,0,0,0,0,0,0,0,0
"Vmn2r103",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn2r104",0,0,0,0,0,0,0,0,0
"Vmn2r105",0,0,0,0,0,0,0,0,0
"Vmn2r106",0,0,0,0.804730017659967,0,0,1.91373039708209,0,0
"Vmn2r107",0,0,0.903172410839299,0,0,0,0,1.05023658203821,0
"Vmn2r108",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn2r109",0,0,0,0,0,0,0,0,0
"Vmn2r11",0,0,0,0,0,0,0,0,0
"Vmn2r110",0,0,0.903172410839299,0,0,0,0,1.05023658203821,0
"Vmn2r111",0,0,0,0.804730017659967,2.1529319388636,0,0.956865198541044,0,0
"Vmn2r112",0,0,0.903172410839299,0,2.1529319388636,0,0,1.05023658203821,0
"Vmn2r113",0,0,0,0,0,2.07138462549088,0,0,0
"Vmn2r114",0,0,0,0,0,0,0,0,0
"Vmn2r115",0,0,0,0,0,2.07138462549088,0,0,0
"Vmn2r116",0,0,0,0,0,0,0,0,0
"Vmn2r117",0,0,0,0,0,0,0,0,0
"Vmn2r118",0.716932821184852,0.981909182989148,2.7095172325179,2.4141900529799,2.1529319388636,4.14276925098176,1.91373039708209,0,0
"Vmn2r12",1.4338656423697,0,0,0,0,0,0,1.05023658203821,0
"Vmn2r120",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r121",0,0.981909182989148,1.8063448216786,0,0,0,0,0,0
"Vmn2r13",0.716932821184852,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r14",0,0,2.7095172325179,0,0,0,0,0,0
"Vmn2r15",0,0,0,0,0,0,0,0,0
"Vmn2r16",0,0,0,0,0,0,0,0,0
"Vmn2r17",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn2r18",0,0,0,0.804730017659967,0,0,0.956865198541044,2.10047316407641,0
"Vmn2r19",0,0,0,0,0,0,1.91373039708209,0,0
"Vmn2r2",0.716932821184852,4.90954591494574,3.61268964335719,2.4141900529799,15.0705235720452,19.6781539421633,8.61178678686939,9.45212923834385,3.51402661312388
"Vmn2r20",0,0,0,0,1.0764659694318,0,0,1.05023658203821,0
"Vmn2r21",0,0,0,0,0,0,0,0,0
"Vmn2r22",0,0,0,0,0,0,0,0,0
"Vmn2r23",0,0,0,0,0,0,0,0,0
"Vmn2r24",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn2r25",0,0,0,0,0,0,0,0,0
"Vmn2r26",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r27",1.4338656423697,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r28",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn2r29",11.4709251389576,11.7829101958698,14.4507585734288,9.6567602119196,10.764659694318,19.6781539421633,15.3098431766567,16.8037853126113,12.2990931459336
"Vmn2r3",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn2r30",0,0.981909182989148,0,1.60946003531993,1.0764659694318,0,2.87059559562313,2.10047316407641,0
"Vmn2r31",0,0,0,0,0,0,0,0,0
"Vmn2r32",0,0,0,0,0,0,0,0,0
"Vmn2r33",0,0,0,0,0,0,0,0,0
"Vmn2r34",0,0,0,0,0,0,0,0,0
"Vmn2r35",0,0,0,0,0,0,0,0,0
"Vmn2r36",0,0,0,0,0,0,0,0,0
"Vmn2r37",0,0,0,0,0,0,0,0,0
"Vmn2r38",0,0,0,0,0,0,0,0,0
"Vmn2r39",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r4",0,0,0,0,0,0,0,0,0
"Vmn2r40",0,0,0,0,0,0,0,0,0
"Vmn2r41",0,0,0,0,0,0,0,0,0
"Vmn2r42",0,0,0,0,0,0,0,0,0
"Vmn2r43",0,0,0,0,0,0,0,0,0
"Vmn2r44",0,0,0,1.60946003531993,0,0,0.956865198541044,0,0
"Vmn2r45",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn2r46",0,0,0,0,0,0,0,0,0
"Vmn2r47",0,0,0,0,0,0,0,0,0
"Vmn2r48",0,0,0,0,0,0,0,0,0
"Vmn2r49",0,0,0,0,0,0,0,0,0
"Vmn2r5",0,0,0.903172410839299,0,0,0,0,0,1.75701330656194
"Vmn2r50",0,0,0,0,0,0,0,0,0
"Vmn2r51",1.4338656423697,0,0,0,0,0,0,0,0
"Vmn2r52",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn2r53",1.4338656423697,0,0,1.60946003531993,0,1.03569231274544,1.91373039708209,1.05023658203821,0
"Vmn2r54",0,1.9638183659783,0.903172410839299,0,1.0764659694318,0,0,0,0
"Vmn2r55",0,0,1.8063448216786,0,0,0,0.956865198541044,0,0
"Vmn2r56",0,0,0,0,1.0764659694318,1.03569231274544,0,0,0
"Vmn2r57",2.15079846355456,1.9638183659783,0.903172410839299,0.804730017659967,2.1529319388636,1.03569231274544,0,0,0
"Vmn2r58",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn2r59",0,0,0,0.804730017659967,0,0,0,0,0
"Vmn2r6",0.716932821184852,0,0,0,0,1.03569231274544,0,0,1.75701330656194
"Vmn2r60",0,0,0,0.804730017659967,0,1.03569231274544,0.956865198541044,0,0
"Vmn2r61",0,0,0,0.804730017659967,2.1529319388636,0,0,0,0
"Vmn2r62",0,0,0,0,0,0,0,0,0
"Vmn2r63",0,0.981909182989148,0,0,0,0,0,0,0
"Vmn2r65",0,0,0,0,0,0,0,0,0
"Vmn2r66",0,0,0,0,0,0,0,0,0
"Vmn2r67",0.716932821184852,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r68-ps",0,0,0,0,0,0,0,0,0
"Vmn2r69",0,0,0,0,0,0,0,0,0
"Vmn2r7",2.15079846355456,1.9638183659783,3.61268964335719,4.02365008829983,4.3058638777272,4.14276925098176,1.91373039708209,1.05023658203821,0
"Vmn2r70",0,0,0,0,0,0,0,0,0
"Vmn2r71",0,0,0,0,0,0,0.956865198541044,0,0
"Vmn2r72-ps",0.716932821184852,0,0,0,0,0,0,0,0
"Vmn2r73",0.716932821184852,0,1.8063448216786,0,0,0,0,0,0
"Vmn2r74",0,0,0,0,0,0,0,0,0
"Vmn2r75",0,0,0,0,0,0,0,0,0
"Vmn2r76",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn2r77",0,0.981909182989148,0,0,0,0,0,0,0
"Vmn2r78",0,0,0,0,1.0764659694318,0,0,0,0
"Vmn2r79",0,0,0,0,0,0,0,0,0
"Vmn2r8",0,0,0,0,0,0,1.91373039708209,0,0
"Vmn2r80",0,0,0.903172410839299,0,0,0,0,0,0
"Vmn2r81",0,0,0,0,0,0,0,0,0
"Vmn2r82",0.716932821184852,0,0,0,0,0,0,1.05023658203821,0
