"","Liver_LTDR_rep1","Liver_LTDR_rep2","Liver_LTDR_rep3","Liver_LTAL_rep1","Liver_LTAL_rep2","Liver_LTAL_rep3","Liver_Young_rep1","Liver_Young_rep2","Liver_Young_rep3","Liver_STDR_rep1","Liver_STDR_rep2","Liver_STDR_rep3"
"Ulk4",9.7840234335243,6.58513686850786,7.38001128924736,5.0465421719318,8.31098618278308,11.1562262259886,2.97260868230727,7.71400798689508,8.52333304055334,11.3092291585746,16.9238852752844,9.91347246023571
"Umod",4.19315290008184,0,0.738001128924736,2.01861686877272,7.38754327358496,0.619790345888256,0,20.5706879650535,5.42393920762485,0,7.89781312846606,5.50748470013095
"Umodl1",1.39771763336061,0.823142108563482,0,0,0.923442909198119,2.47916138355303,0,0,0,1.0281117416886,0,0
"Umps",548.604171094041,675.799671130619,453.132693159788,1046.65284645866,792.314016091987,763.581706134332,740.179561894511,584.97893900621,592.759070547574,467.790842468313,399.403692496712,517.70356181231
"Unc119",83.1641991849565,96.3076267019274,70.1101072478499,25.232710859659,26.7798443667455,61.3592442429374,62.4247823284528,50.141051914818,37.967574453374,85.3332745601538,48.5151377891486,70.4958041616762
"Unc119b",415.122137108102,441.204170190027,471.582721382906,337.109017085045,363.836506224059,487.155211868169,454.809128393013,439.698455253019,481.95574102038,446.200495892852,471.612269671259,563.96643329341
"Unc13a",6.98858816680307,7.40827897707134,3.69000564462368,9.08377590947725,4.6172145459906,7.43748415065908,5.94521736461455,3.85700399344754,3.09939383292849,23.6465700588378,9.02607214681835,6.60898164015714
"Unc13b",431.89474870843,237.888069374846,334.314511402905,207.91753748359,118.200692377359,200.812072067795,56.4795649638382,74.5687438733191,117.00211719305,222.072136204738,179.393183918015,193.86346144461
"Unc13c",0.698858816680307,0,0,0,0,1.23958069177651,0,0,0.774848458232122,60.6585927596274,2.25651803670459,1.10149694002619
"Unc13d",17.4714704170077,18.9322684969601,14.02202144957,29.2699445972045,26.7798443667455,36.5676304074071,5.94521736461455,8.99967598471092,10.0730299570176,24.6746818005264,11.2825901835229,18.7254479804452
"Unc45a",129.987739902537,134.995305804411,135.054206593227,255.355033899749,170.836938201652,177.260038924041,172.411303573822,140.137811761927,187.513326892174,137.766973386272,209.856177413527,135.484123623221
"Unc45b",16.7726116003274,7.40827897707134,10.3320158049463,4.03723373754544,8.31098618278308,19.8332910684242,26.7534781407655,20.5706879650535,30.9939383292849,55.5180340511844,63.1825050277285,17.623951040419
"Unc50",393.457513791013,367.121380419313,346.860530594626,469.328421989658,425.707181140333,361.337771652853,187.274346985358,335.559347429936,337.059079330973,411.24469667544,313.656007101938,317.231118727543
"Unc5a",32.8463643839744,26.3405474740314,25.092038383441,15.1396265157954,11.0813149103774,21.0728717602007,20.8082607761509,23.1420239606852,19.3712114558031,29.8152405089694,24.8216984037505,36.3493990208643
"Unc5b",97.840234335243,82.3142108563482,84.1321286974199,56.5212723256362,77.569204372642,84.9112773866911,47.5617389169164,46.2840479213705,51.1399982433201,83.2770510767766,111.697642816877,59.4808347614143
"Unc5c",0,0,0,1.00930843438636,0,2.47916138355303,0,3.85700399344754,3.09939383292849,19.5341230920834,0,1.10149694002619
"Unc5cl",0,0,0,1.00930843438636,0,1.85937103766477,0,0,2.32454537469637,2.0562234833772,1.12825901835229,1.10149694002619
"Unc5d",0,0,1.47600225784947,0,0,1.85937103766477,0,0,0,2.0562234833772,0,0
"Unc79",45.4258230842199,41.1571054281741,114.390174983334,18.1675518189545,18.4688581839624,13.0155972636534,5.94521736461455,7.71400798689508,2.32454537469637,251.887376713707,21.4369213486936,84.8152643820167
"Unc80",0,0,0,2.01861686877272,0,0,11.8904347292291,2.57133599563169,2.32454537469637,94.5862802353512,1.12825901835229,5.50748470013095
"Unc93a",0.698858816680307,0,0,0,0,0.619790345888256,0,0,0.774848458232122,0,0,0
"Unc93b1",417.218713558143,514.463817852176,392.61660058796,678.255267907634,877.270763738214,1091.45079910922,603.439562508377,493.696511161285,383.5499868249,581.911245795747,458.073161451031,530.921525092624
"Uncx",0,0,0,0,0,0,0,0,0,2.0562234833772,0,0
"Ung",76.8744698348337,97.1307688104909,103.320158049463,51.4747301537044,43.4018167323116,34.0884690238541,26.7534781407655,34.7130359410278,49.5903013268558,38.0401344424782,60.9259869910239,45.1613745410738
"Unk",69.1870228513504,84.7836371820387,62.7300959586026,59.5491976287953,71.1051040082552,79.3331642736968,95.1234778338328,47.5697159191863,93.7566634460868,71.967821918202,63.1825050277285,94.7287368422524
"Unkl",76.1756110181534,47.742242296682,61.2540937007531,50.465421719318,39.7080450955191,64.4581959723787,62.4247823284528,64.2833998907923,115.452420276586,58.6023692762502,63.1825050277285,79.3077796818857
"Uox",42418.6335960446,37690.0308669047,45509.5776162728,41080.8718963937,27682.048089032,39355.4473832125,22544.2642466184,26006.4922598189,16022.3164193238,31675.0946496841,23310.9595781767,26871.0178519389
"Upb1",4783.6886001767,4872.17814058725,5098.849799741,2652.46256556736,2220.88019662148,3287.36799459131,3222.30781162109,4070.42488108497,3603.04533077937,5406.83964954035,5188.8632254022,5824.7158188585
"Upf1",905.022167600997,1186.14777843998,940.951439379038,611.640911238135,697.19939644458,675.571477018199,957.179995702942,930.823630418672,1111.9075375631,630.232497655112,795.422607938367,831.630189719774
"Upf2",513.661230260025,456.843870252733,522.504799278713,343.164867691363,296.425173852596,339.025319200876,695.590431659902,500.124851150364,425.391803569435,380.401344424782,417.455836790349,394.335904529376
"Upf3a",176.112421803437,144.049868998609,154.24223594527,113.042544651272,108.04282037618,117.14037537288,95.1234778338328,159.422831729165,129.399692524764,150.104314286536,145.545413367446,137.687117503274
"Upf3b",180.305574703519,148.98872164999,173.430265297313,99.9215350042497,79.4160901910383,86.1508580784676,202.137390396895,200.564207659272,91.4321180713904,112.064179844057,101.543311651706,122.266160342907
"Upk1a",2.79543526672123,0,0,0,0,0,0,0,0,1.0281117416886,0,1.10149694002619
"Upk1b",15.3748939669668,0.823142108563482,0.738001128924736,9.08377590947725,12.0047578195756,71.2758897771495,32.69869550538,10.2853439825268,19.3712114558031,75.0521571432678,60.9259869910239,11.0149694002619
"Upk2",0,0,0,0,0.923442909198119,0,0,0,0,0,0,0
"Upk3a",0,0,0,0,0,0,0,0,0,0,0,0
"Upk3b",64.2950111345882,0.823142108563482,4.42800677354842,20.1861686877272,38.784602186321,97.9268746503445,101.068695198447,60.4263958973448,81.3590881143728,183.003890020571,182.777960973072,41.8568837209952
"Upp1",31.4486467506138,26.3405474740314,42.8040654776347,28.2606361628181,20.3157440023586,53.9217600922783,8.91782604692182,16.713683971606,27.1196960381243,59.6304810179388,30.4629934955119,24.2329326805762
"Upp2",9318.58346161521,11247.4137714114,6394.04178100391,20865.4332640692,21670.4347501523,2865.29076904141,2755.60824849884,5524.51538661469,1872.03387508881,4782.77582233537,5792.48180022068,3680.1012766275
"Uprt",32.1475055672941,32.9256843425393,39.8520609619357,36.335103637909,41.5549309139154,42.1457435204014,80.2604344222964,52.7123879104497,67.4118158661946,23.6465700588378,38.360806623978,20.9284418604976
"Uqcc",481.513724692731,492.238980920962,497.412760895272,568.240648559521,452.487025507079,395.426240676708,395.356954746868,399.842747320728,443.213318108774,371.148338749584,444.534053230804,378.914947369009
"Uqcr10",1642.31821919872,1378.76303184383,1728.39864394173,1383.7618635437,1257.72924232784,1393.2886975568,704.508257706824,867.825898525696,1157.62359659879,1908.17539257404,1813.11224249214,1501.3403292557
"Uqcr11",1127.95813012202,1038.80534100711,1224.34387288614,1424.13420091916,1771.16349984199,1198.67452894789,930.426517562177,975.822010342227,824.438759558978,1478.42468454821,1307.65220227031,1438.5550036742
"Uqcrb",963.726308202143,833.019813866244,1064.19762790947,1117.3044368657,1065.65311721463,939.602164366597,1438.74260223672,1148.10152204955,836.06148643246,963.340701962218,856.348594929391,935.170902082236
"Uqcrc1",3731.90608107284,3950.25897899615,4058.26820795712,3209.60082134863,3587.57570223469,3100.81110047895,3439.30824542952,4197.70601286874,3499.9904858345,3692.97737614545,3734.53735074609,3525.89170502384
"Uqcrc2",4803.25664704375,4457.31451787126,5273.01806616724,4944.60202005878,4251.53115394814,3643.74744347706,4143.81650313634,4423.98358048433,3248.93958536729,4760.15736401822,4508.52303733577,4092.0611321973
"Uqcrfs1",3385.27210799941,3169.92026007797,3754.94974396906,3637.54759752844,3171.10295018634,2707.86402118579,2238.37433777738,2707.61680340017,3319.45079506641,3483.24258084098,3416.36830757075,2697.56600612414
"Uqcrh",2467.67048169816,1998.58903959214,2639.09203703486,2411.23784974902,2437.88928028304,2557.25496713495,1866.79825248897,2348.91543200955,2364.83749452444,3230.32709238558,2890.59960501858,2412.27829865736
"Uqcrq",431.89474870843,523.518381046375,566.784867014197,446.114327998771,473.726212418635,388.608546871937,2615.8956404304,2022.35576056433,651.647553373215,888.28854481895,732.240102910639,762.235882498124
"Urb1",121.601434102373,161.335853278443,173.430265297313,51.4747301537044,70.1816610990571,94.208132575015,47.5617389169164,96.4250998361885,106.154238777801,104.867397652237,127.493269073809,185.0514859244
"Urb2",220.140527254297,249.412058894735,212.544325130324,169.563816976909,157.908737472878,155.567376817952,193.219564349973,188.993195678929,215.40787138853,183.003890020571,227.908321707163,230.212860465474
"Urgcp",505.973783276542,541.627507434771,442.800677354842,631.827079925862,661.185122985854,379.311691683613,288.343042183806,419.127767287966,398.272107531311,517.140206069366,638.594604387398,673.014630356002
"Urm1",83.8630580016368,130.05645315303,104.796160307313,115.061161520045,135.746107652124,128.296601598869,118.904347292291,105.424775820899,120.876359484211,178.891443053816,163.597557661083,144.296099143431
"Uroc1",5127.52713798341,6217.19234597998,6244.22755183219,5835.82136762194,5890.6423177748,5297.34808630693,8240.07126735576,9294.09395621075,6239.07978568505,4679.96464816651,5359.2303371734,6176.09334272685
"Urod",1057.3733896373,1111.2418465607,1109.9536979028,1110.239277825,1056.41868812265,846.01382213747,725.316518482975,834.398530582484,867.055424761745,1135.03536282421,892.452883516665,972.621798043126
"Uros",96.4425167018823,139.111016347229,108.486165951936,554.110330478112,370.300606588446,281.384817033268,270.507390089962,208.278215646167,388.973926032525,161.41354344511,180.521442936367,167.427534883981
"Use1",539.519006477197,465.075291338368,554.238847822477,633.845696794635,499.582613876183,514.425987087253,332.932172418415,482.125499180942,550.917253803039,709.397101765134,682.596706103138,540.834997552859
"Usf1",231.322268321182,251.058343111862,233.946357869141,226.085089302545,245.6358138467,254.114041814185,225.918259855353,228.848903611221,230.12999209494,263.196605872282,236.934393853982,268.76525336639
"Usf2",490.598889309575,484.830701943891,490.032749606025,193.787219402181,108.04282037618,223.124524519772,300.233476913035,309.845987473619,242.527567426654,445.172384151164,327.195115322165,435.091291310345
"Ush1c",0,0.823142108563482,0,0,0,1.85937103766477,0,3.85700399344754,0.774848458232122,0,0,0
"Ush1g",9.08516461684399,5.76199475994438,5.90400903139789,4.03723373754544,5.54065745518872,9.9166455342121,5.94521736461455,6.42833998907923,2.32454537469637,5.140558708443,9.02607214681835,9.91347246023571
"Ush2a",4.89201171676215,6.58513686850786,2.95200451569894,1.00930843438636,0.923442909198119,1.85937103766477,0,5.14267199126338,3.09939383292849,1.0281117416886,3.38477705505688,6.60898164015714
