"","Blood_Young_rep1","Blood_Young_rep2","Blood_Young_rep3","Blood_LTDR_rep2","Blood_LTDR_rep3","Blood_LTAL_rep2","Blood_LTAL_rep3","Blood_STDR_rep1","Blood_STDR_rep2","Blood_STDR_rep3"
"Acss3",1.02379798209686,1.56225614756979,2.8936163930308,1.25223061789921,1.3723775342361,0,0,0,5.79494575363064,0
"Acta1",4.09519192838744,6.63958862717161,13.0212737686386,0,4.11713260270829,0,2.86258813535936,2.11780878233911,8.69241863044596,3.75399792783968
"Acta2",4.09519192838744,6.63958862717161,9.4042532773501,6.26115308949604,10.9790202738888,5.73430385026711,7.15647033839841,3.52968130389852,30.4234652065609,1.87699896391984
"Actb",18866.549214081,8332.29316306347,9025.91293396132,15680.4317973339,18602.5774765703,32714.2034657738,30432.1744670054,11488.4067079289,18112.1029529726,14947.7940823363
"Actbl2",2.04759596419372,0.390564036892447,0.7234040982577,0,2.7447550684722,0,0,0,0,0
"Actc1",2.04759596419372,2.73394825824713,1.4468081965154,1.25223061789921,5.48951013694439,0,0,0,2.89747287681532,0
"Actg1",131.046141708398,53.8978370911577,49.9148827797813,90.1606044887429,101.555937533471,122.331815472365,135.97293642957,43.0621119075619,88.3729227428673,59.4383005241282
"Actg2",3.07139394629058,1.56225614756979,1.4468081965154,1.25223061789921,4.11713260270829,0,0,2.11780878233911,7.2436821920383,0
"Actl6a",61.4278789258117,88.2674723376931,60.7659442536468,77.6382983097509,72.7360093145132,61.1659077361825,60.1143508425466,55.7689646015966,49.2570389058605,76.9569575207133
"Actl6b",1.02379798209686,1.95282018446224,2.1702122947731,0,1.3723775342361,0,0,0,0,0
"Actl7a",1.02379798209686,1.17169211067734,1.4468081965154,0,2.7447550684722,0,1.43129406767968,2.82374504311881,1.44873643840766,0
"Actl7b",8.19038385677489,0.781128073784895,0.7234040982577,1.25223061789921,5.48951013694439,0,0,0.705936260779704,0,0
"Actn1",295.877616825993,127.71444006383,138.170182767221,120.214139318324,245.655578628262,357.438273333316,291.983989806655,138.363507112822,94.1678684964979,92.5986155533787
"Actn2",10.2379798209686,4.29620440581692,7.234040982577,0,5.48951013694439,5.73430385026711,0,0.705936260779704,4.34620931522298,0
"Actn3",8.19038385677489,3.90564036892447,5.7872327860616,1.25223061789921,5.48951013694439,0,2.86258813535936,2.82374504311881,1.44873643840766,1.25133264261322
"Actn4",98.2846062812987,112.482442625025,86.808491790924,67.6204533665572,93.3216723280547,103.217469304808,117.366113549734,259.784543966931,224.554147953187,230.87087256214
"Actr10",90.0942224245238,94.5164969279723,107.06380654214,98.9262188140374,91.9492947938186,86.0145577540066,113.072231346695,60.7105184270545,89.821659181275,114.49693679911
"Actr1a",217.045172204535,232.776165987899,219.191441772083,240.428278636648,256.63459890215,290.538061746867,237.594815234827,241.430201186659,243.387721652487,260.277189663551
"Actr1b",74.7372526930709,81.6278837105215,75.9574303170585,73.8816064560532,49.4055912324995,74.5459500534724,64.4082330455857,88.242032597463,72.436821920383,65.6949637371943
"Actr2",704.37301168264,578.815902674607,533.148820415925,627.367539567503,621.687023008952,581.076123493733,745.704209261114,846.417576674865,589.635730431918,1170.62168716467
"Actr3",609.159799347632,509.686068144644,543.276477791532,603.575157827418,576.398564379161,569.607515793199,652.670094861935,597.222076619629,580.943311801472,678.847958617675
"Actr3b",2.04759596419372,1.95282018446224,10.1276573756078,1.25223061789921,2.7447550684722,5.73430385026711,0,2.82374504311881,1.44873643840766,2.50266528522645
"Actr5",36.856727355487,45.3054282795239,39.7872254041735,43.8280716264723,35.6818158901386,36.3172577183583,38.6449398273514,48.0036657330199,15.9361008224843,31.9089823866372
"Actr6",32.7615354270996,33.197943135858,33.9999926181119,21.2879205042865,23.3304180820137,13.3800423172899,24.3319991505546,14.8246614763738,30.4234652065609,24.4009865309579
"Actr8",45.0471112122619,73.0354748988877,73.7872180222854,47.5847634801699,52.1503463009717,64.9887769696939,58.6830567748669,62.8283272093936,36.2184109601915,56.3099689175951
"Actrt1",2.04759596419372,0,0.7234040982577,0,0,0,0,0,0,0
"Actrt2",5.11898991048431,1.17169211067734,0.7234040982577,0,4.11713260270829,0,0,0,0,0
"Acvr1",7.16658587467803,3.12451229513958,3.6170204912885,1.25223061789921,2.7447550684722,0,1.43129406767968,4.23561756467822,11.5898915072613,3.12833160653306
"Acvr1b",49.1423031406493,40.6186598368145,43.404245895462,52.5936859517667,38.4265709586107,19.114346167557,47.2327042334295,76.9470524249877,34.7696745217839,61.9409658093546
"Acvr1c",6.14278789258117,2.34338422135468,2.1702122947731,1.25223061789921,1.3723775342361,0,0,0.705936260779704,0,0
"Acvr2a",31.7377374450027,40.2280957999221,31.8297803233388,31.3057654474802,38.4265709586107,45.8744308021368,47.2327042334295,36.7086855605446,18.8335736992996,30.657649744024
"Acvr2b",4.09519192838744,3.90564036892447,2.1702122947731,2.50446123579841,5.48951013694439,0,0,4.23561756467822,8.69241863044596,1.87699896391984
"Acvrl1",22.5235556061309,13.2791772543432,10.8510614738655,17.5312286505889,9.60664273965269,15.2914769340456,8.58776440607809,12.7068526940347,21.7310465761149,43.1709761701563
"Acy1",16.3807677135498,21.8715860659771,20.2553147512156,20.0356898863873,15.0961528765971,5.73430385026711,7.15647033839841,27.5315141704084,14.4873643840766,26.2779854948777
"Acy3",3.07139394629058,3.12451229513958,3.6170204912885,0,4.11713260270829,0,4.29388220303904,0.705936260779704,5.79494575363064,0.625666321306612
"Acyp1",21.4997576240341,18.356509733945,23.1489311442464,27.5490735937826,9.60664273965269,9.55717308377851,20.0381169475155,10.5890439116956,27.5259923297456,11.8876601048256
"Acyp2",1.02379798209686,1.95282018446224,4.3404245895462,6.26115308949604,5.48951013694439,11.4686077005342,14.3129406767968,1.41187252155941,10.1411550688536,4.37966424914629
"Ada",11.2617778030655,33.9790712096429,27.4893557337926,5.00892247159683,15.0961528765971,0,5.72517627071873,23.2958966057302,14.4873643840766,15.0159917113587
"Adad1",5.11898991048431,0.781128073784895,1.4468081965154,0,2.7447550684722,0,0,0,0,0
"Adad2",3.07139394629058,0.390564036892447,0.7234040982577,0,5.48951013694439,1.9114346167557,0,0,0,0
"Adal",25.5949495524215,30.0734308407184,39.7872254041735,28.8013042116818,24.7027956162498,32.4943884848469,14.3129406767968,32.4730679958664,18.8335736992996,25.6523191735711
"Adam10",1418.98400318625,910.404769996295,1817.19109482334,2052.4059827368,2261.67817642109,2693.21137500878,3083.00742178203,979.133593701449,1043.09023565352,750.799585567935
"Adam11",8.19038385677489,7.81128073784895,5.0638286878039,0,9.60664273965269,3.8228692335114,1.43129406767968,0.705936260779704,4.34620931522298,2.50266528522645
"Adam12",8.19038385677489,12.1074851436659,7.234040982577,0,10.9790202738888,0,0,1.41187252155941,0,0.625666321306612
"Adam15",96.2370103171049,82.4090117843064,17.3616983581848,42.575841008573,17.8409079450693,17.2029115508013,28.6258813535936,25.4137053880693,124.591333703059,110.117272549964
"Adam17",237.521131846472,216.763040475308,214.851017182537,250.446123579841,207.229007669651,282.892323279844,291.983989806655,188.484981628181,176.745845485735,213.352215565555
"Adam18",2.04759596419372,0.390564036892447,1.4468081965154,0,1.3723775342361,0,0,0,0,0
"Adam19",134.117535654689,146.070949797775,133.829758177674,171.555594652191,161.94054903986,259.955107878775,110.209643211335,253.431117619914,120.245124387836,130.138594831775
"Adam1a",7.16658587467803,7.03015266406405,2.1702122947731,6.26115308949604,10.9790202738888,7.64573846702281,0,5.64749008623763,10.1411550688536,3.12833160653306
"Adam1b",4.09519192838744,0.390564036892447,5.0638286878039,0,5.48951013694439,0,0,0,0,0
"Adam2",2.04759596419372,0.781128073784895,0,2.50446123579841,1.3723775342361,0,0,0,0,0
"Adam21",2.04759596419372,0.781128073784895,1.4468081965154,0,2.7447550684722,1.9114346167557,1.43129406767968,2.11780878233911,0,0.625666321306612
"Adam22",18.4283636777435,9.37353688541874,11.5744655721232,15.0267674147905,20.5856630135415,5.73430385026711,2.86258813535936,16.2365339979332,17.3848372608919,8.75932849829258
"Adam23",22.5235556061309,3.51507633203203,4.3404245895462,7.51338370739524,15.0961528765971,7.64573846702281,2.86258813535936,2.82374504311881,5.79494575363064,2.50266528522645
"Adam24",1.02379798209686,1.17169211067734,0,0,1.3723775342361,0,0,0,0,0
"Adam25",1.02379798209686,0.390564036892447,0.7234040982577,0,0,0,0,0,0,0.625666321306612
"Adam26a",1.02379798209686,0.390564036892447,0.7234040982577,0,4.11713260270829,0,0,0,0,0
"Adam26b",1.02379798209686,0.781128073784895,0.7234040982577,0,0,0,0,0,0,0
"Adam28",7.16658587467803,1.17169211067734,5.0638286878039,0,4.11713260270829,0,0,2.11780878233911,1.44873643840766,2.50266528522645
"Adam29",0,0,0,0,2.7447550684722,0,0,0,0,0
"Adam3",4.09519192838744,0.781128073784895,0.7234040982577,2.50446123579841,2.7447550684722,0,0,5.64749008623763,4.34620931522298,3.12833160653306
"Adam30",3.07139394629058,1.95282018446224,2.1702122947731,0,1.3723775342361,0,1.43129406767968,0,0,1.25133264261322
"Adam32",4.09519192838744,1.56225614756979,1.4468081965154,0,0,5.73430385026711,1.43129406767968,1.41187252155941,1.44873643840766,0
"Adam33",22.5235556061309,16.4036895494828,15.1914860634117,17.5312286505889,19.2132854793054,30.5829538680912,27.194587285914,22.5899603449505,34.7696745217839,6.25666321306613
"Adam34",1.02379798209686,0,0,0,1.3723775342361,0,0,0.705936260779704,0,0
"Adam39",1.02379798209686,0,0,0,1.3723775342361,0,0,0,0,0
"Adam4",3.07139394629058,8.98297284852629,2.1702122947731,3.75669185369762,2.7447550684722,0,0,17.6484065194926,4.34620931522298,9.38499481959919
"Adam5",6.14278789258117,0.390564036892447,1.4468081965154,1.25223061789921,8.23426520541659,0,0,0,0,0.625666321306612
"Adam6a",1.02379798209686,1.56225614756979,0,0,1.3723775342361,0,0,0,0,0
"Adam6b",5.11898991048431,2.73394825824713,2.8936163930308,1.25223061789921,2.7447550684722,0,2.86258813535936,3.52968130389852,0,0
"Adam7",6.14278789258117,0.781128073784895,2.1702122947731,0,1.3723775342361,0,0,0.705936260779704,0,0
"Adam8",209.878586329857,81.6278837105215,45.5744581902351,169.051133416393,163.312926574096,139.534727023166,164.598817783163,81.8886062504456,137.629961648728,43.1709761701563
"Adam9",135.141333636786,75.3788591202424,24.5957393407618,108.944063757231,161.94054903986,288.626627130111,293.415283874335,148.952551024518,140.527434525543,164.550242503639
"Adamdec1",6.14278789258117,1.95282018446224,2.1702122947731,3.75669185369762,8.23426520541659,24.8486500178241,15.7442347444765,8.47123512935645,4.34620931522298,3.12833160653306
"Adamts1",4.09519192838744,1.17169211067734,3.6170204912885,1.25223061789921,1.3723775342361,0,0,1.41187252155941,8.69241863044596,1.25133264261322
"Adamts10",88.0466264603301,106.233418034746,115.744655721232,106.439602521433,102.928315067707,101.306034688052,88.7402321961403,87.5360963366833,121.693860826243,70.7002943076472
"Adamts12",6.14278789258117,0.390564036892447,3.6170204912885,0,0,1.9114346167557,0,0,1.44873643840766,0
"Adamts13",8.19038385677489,4.29620440581692,15.1914860634117,0,13.723775342361,0,1.43129406767968,0,0,0.625666321306612
"Adamts14",24.5711515703247,36.3224554309976,26.0425475372772,3.75669185369762,8.23426520541659,15.2914769340456,8.58776440607809,12.7068526940347,13.0386279456689,8.75932849829258
"Adamts15",12.2855757851623,2.34338422135468,2.8936163930308,0,4.11713260270829,1.9114346167557,0,0.705936260779704,2.89747287681532,0
"Adamts16",16.3807677135498,3.90564036892447,4.3404245895462,0,9.60664273965269,0,0,0,1.44873643840766,0
"Adamts17",13.3093737672592,7.81128073784895,13.7446778668963,0,12.3513978081249,1.9114346167557,0,2.11780878233911,1.44873643840766,0
"Adamts18",7.16658587467803,1.95282018446224,2.8936163930308,0,9.60664273965269,1.9114346167557,1.43129406767968,0,0,0
"Adamts19",6.14278789258117,0.781128073784895,2.8936163930308,1.25223061789921,2.7447550684722,1.9114346167557,0,1.41187252155941,0,0
"Adamts2",19.4521616598404,6.63958862717161,13.7446778668963,1.25223061789921,13.723775342361,0,1.43129406767968,1.41187252155941,5.79494575363064,4.37966424914629
"Adamts20",9.21418183887175,1.95282018446224,7.9574450808347,0,4.11713260270829,1.9114346167557,0,1.41187252155941,0,0
"Adamts3",15.3569697314529,7.03015266406405,10.8510614738655,11.2700755610929,16.4685304108332,5.73430385026711,10.0190584737578,2.82374504311881,4.34620931522298,3.75399792783968
"Adamts4",11.2617778030655,5.85846055338671,4.3404245895462,3.75669185369762,4.11713260270829,0,0,0,0,0
"Adamts5",10.2379798209686,3.12451229513958,3.6170204912885,3.75669185369762,6.86188767118049,3.8228692335114,1.43129406767968,1.41187252155941,13.0386279456689,2.50266528522645
"Adamts6",114.665373994848,141.774745391958,150.468052437602,96.421757578239,124.886355615485,61.1659077361825,108.778349143656,160.247531196993,68.09061260516,138.272257008761
"Adamts7",13.3093737672592,11.7169211067734,12.2978696703809,0,19.2132854793054,1.9114346167557,1.43129406767968,2.82374504311881,5.79494575363064,1.87699896391984
"Adamts8",9.21418183887175,2.73394825824713,3.6170204912885,0,4.11713260270829,0,0,0.705936260779704,0,0
"Adamts9",10.2379798209686,5.46789651649426,3.6170204912885,0,6.86188767118049,0,0,5.64749008623763,15.9361008224843,0.625666321306612
"Adamtsl1",17.4045656956466,2.73394825824713,13.0212737686386,0,8.23426520541659,3.8228692335114,2.86258813535936,2.82374504311881,14.4873643840766,1.25133264261322
"Adamtsl2",11.2617778030655,8.2018447747414,13.7446778668963,0,20.5856630135415,0,0,0.705936260779704,2.89747287681532,1.25133264261322
"Adamtsl3",7.16658587467803,3.90564036892447,7.234040982577,0,9.60664273965269,0,0,1.41187252155941,1.44873643840766,0.625666321306612
"Adamtsl4",15.3569697314529,14.0603053281281,13.0212737686386,11.2700755610929,13.723775342361,1.9114346167557,7.15647033839841,40.2383668644431,21.7310465761149,14.3903253900521
"Adamtsl5",4.09519192838744,5.46789651649426,2.1702122947731,0,5.48951013694439,1.9114346167557,5.72517627071873,4.94155382545793,21.7310465761149,3.75399792783968
"Adap1",72.6896567288771,27.7300466193638,27.4893557337926,77.6382983097509,43.9160810955551,80.2802539037395,87.3089381284606,42.3561756467822,110.103969318982,102.609276694284
"Adap2",16.3807677135498,6.24902459027916,2.1702122947731,26.2968429758834,4.11713260270829,9.55717308377851,31.488469488953,11.2949801724753,15.9361008224843,10.6363274622124
"Adar",230.354545971794,247.617599389812,241.616968818072,216.635896896563,219.580405477776,237.017892477707,217.556698287312,315.553508568528,224.554147953187,205.844219709876
"Adarb1",31.7377374450027,31.2451229513958,21.702122947731,21.2879205042865,31.5646832874303,24.8486500178241,35.782351691992,35.2968130389852,47.8083024674528,71.9516269502604
"Adarb2",9.21418183887175,1.17169211067734,5.0638286878039,0,8.23426520541659,0,0,0,0,0
"Adat1",12.2855757851623,15.6225614756979,13.0212737686386,12.5223061789921,8.23426520541659,21.0257807843127,10.0190584737578,21.1780878233911,8.69241863044596,7.50799585567935
"Adat2",6.14278789258117,3.12451229513958,2.8936163930308,2.50446123579841,1.3723775342361,0,4.29388220303904,4.23561756467822,5.79494575363064,6.25666321306613
"Adat3",6.14278789258117,8.98297284852629,3.6170204912885,5.00892247159683,10.9790202738888,3.8228692335114,1.43129406767968,10.5890439116956,1.44873643840766,3.75399792783968
"Adc",12.2855757851623,5.07733247960182,6.5106368843193,2.50446123579841,9.60664273965269,5.73430385026711,4.29388220303904,1.41187252155941,7.2436821920383,1.25133264261322
"Adck1",35.8329293733901,36.3224554309976,28.2127598320503,36.314687919077,35.6818158901386,13.3800423172899,17.1755288121562,30.3552592135273,33.3209380833762,27.529318137491
"Adck2",27.6425455166153,34.7601992834278,32.5531844215965,21.2879205042865,21.9580405477776,19.114346167557,25.7632932182343,52.2392832976981,46.3595660290451,38.1656455997034
"Adck3",35.8329293733901,49.6016326853408,54.9787114675852,30.053534829581,48.0332136982634,26.7600846345798,12.8816466091171,60.0045821662748,62.2956668515294,33.1603150292505
"Adck4",26.6187475345184,24.6055343242242,15.9148901616694,26.2968429758834,32.9370608216664,15.2914769340456,11.4503525414375,31.7671317350867,23.1797830145226,28.7806507801042
"Adck5",33.7853334091964,16.4036895494828,22.4255270459887,22.5401511221857,16.4685304108332,21.0257807843127,12.8816466091171,31.061195474307,20.2823101377072,20.0213222818116
"Adcy1",13.3093737672592,8.98297284852629,18.8085065547002,1.25223061789921,23.3304180820137,0,2.86258813535936,2.82374504311881,5.79494575363064,0
"Adcy10",13.3093737672592,3.51507633203203,8.6808491790924,0,6.86188767118049,1.9114346167557,1.43129406767968,1.41187252155941,2.89747287681532,0.625666321306612
"Adcy2",9.21418183887175,1.95282018446224,5.0638286878039,1.25223061789921,5.48951013694439,0,0,0.705936260779704,0,0.625666321306612
"Adcy3",24.5711515703247,30.4639948776109,18.8085065547002,20.0356898863873,24.7027956162498,34.4058231016026,11.4503525414375,28.2374504311882,11.5898915072613,23.1496538883447
"Adcy4",11.2617778030655,6.24902459027916,4.3404245895462,6.26115308949604,5.48951013694439,7.64573846702281,7.15647033839841,4.94155382545793,4.34620931522298,7.50799585567935
"Adcy5",37.8805253375839,8.98297284852629,9.4042532773501,11.2700755610929,34.3094383559025,53.5201692691596,32.9197635566327,10.5890439116956,14.4873643840766,6.88232953437274
"Adcy6",130.022343726301,87.8769083008007,86.0850876926663,304.292040149507,253.889843833678,468.301481105147,423.663044033186,184.955300324282,178.194581924142,95.1012808386051
"Adcy7",595.850425580373,627.636407286163,747.276433500204,636.133153892797,654.624083830619,699.585069732587,596.849626222427,779.353631900793,473.736815359305,539.3243689663
"Adcy8",7.16658587467803,3.12451229513958,5.0638286878039,0,4.11713260270829,0,1.43129406767968,0.705936260779704,0,0
"Adcy9",72.6896567288771,21.4810220290846,20.2553147512156,47.5847634801699,57.6398564379161,147.180465490189,130.247760158851,38.120558082104,49.2570389058605,38.79131192101
"Adcyap1",0,0.781128073784895,1.4468081965154,0,4.11713260270829,0,0,0,0,0
"Adcyap1r1",10.2379798209686,6.24902459027916,10.8510614738655,0,13.723775342361,1.9114346167557,0,0.705936260779704,1.44873643840766,0
"Add1",671.611476255541,511.638888329106,684.340276951784,941.677424660204,919.492947938186,1181.26659315502,1246.657132949,874.655027106053,627.302877830517,679.473624938981
"Add2",51.1898991048431,16.0131255125903,51.3616909762967,121.466369936223,131.748243286665,240.840761711218,337.785399972405,52.9452195584778,101.411550688536,50.053305704529
"Add3",993.084042633955,704.186958517083,897.021081839548,787.653058658601,783.627572048812,714.876546666632,784.349149088465,836.534469023949,1057.57760003759,1142.46670270587
"Adh1",11.2617778030655,18.356509733945,18.0851024564425,10.0178449431937,13.723775342361,7.64573846702281,1.43129406767968,13.4127889548144,111.55270575739,14.3903253900521
"Adh4",1.02379798209686,0.781128073784895,1.4468081965154,1.25223061789921,0,0,0,0,1.44873643840766,1.25133264261322
"Adh5",101.356000227589,130.057824285185,146.127627848055,127.727523025719,100.183559999235,95.5717308377851,123.091289820453,96.7132677268194,166.604690416881,150.159917113587
"Adh6-ps1",9.21418183887175,0,0.7234040982577,0,2.7447550684722,1.9114346167557,0,0.705936260779704,0,0
"Adh6a",3.07139394629058,3.90564036892447,2.1702122947731,0,5.48951013694439,0,0,0.705936260779704,0,0
"Adh6b",0,0.781128073784895,2.1702122947731,0,0,0,0,0,0,0
"Adh7",3.07139394629058,0.390564036892447,3.6170204912885,0,2.7447550684722,3.8228692335114,2.86258813535936,0.705936260779704,4.34620931522298,0
"Adhfe1",6.14278789258117,2.34338422135468,2.1702122947731,0,4.11713260270829,0,0,0.705936260779704,15.9361008224843,0.625666321306612
"Adi1",15.3569697314529,35.9318913941052,24.5957393407618,12.5223061789921,13.723775342361,7.64573846702281,7.15647033839841,29.6493229527476,13.0386279456689,23.7753202096513
"Adig",3.07139394629058,0.390564036892447,2.8936163930308,0,1.3723775342361,5.73430385026711,0,0,1.44873643840766,0
"Adipoq",1.02379798209686,1.17169211067734,0,0,2.7447550684722,1.9114346167557,0,0.705936260779704,4.34620931522298,0
"Adipor1",11530.0128743749,6557.1796153873,10351.1892419694,20402.5934574318,16753.9849379543,41818.3665453812,37099.1422342573,8440.17393388214,13696.354288706,4887.07963572595
"Adipor2",351.162707859223,314.794613735313,237.999948326783,314.309885092701,332.115363285136,282.892323279844,317.747283024889,260.490480227711,428.825985768668,477.383403156945
"Adk",57.3326869974242,59.7562976445445,73.0638139240277,100.178449431937,41.1713260270829,80.2802539037395,135.97293642957,50.121474515359,120.245124387836,63.1922984519679
"Adm",5.11898991048431,19.1376378077299,13.0212737686386,0,1.3723775342361,0,7.15647033839841,14.1187252155941,8.69241863044596,6.25666321306613
"Adm2",2.04759596419372,0.390564036892447,1.4468081965154,0,2.7447550684722,0,0,0,0,0
"Adnp",35.8329293733901,21.8715860659771,62.2127524501622,66.368222748658,31.5646832874303,57.343038502671,48.6639983011092,21.1780878233911,13.0386279456689,14.3903253900521
"Adnp2",103.403596191783,86.3146521532309,75.9574303170585,80.1427595455493,100.183559999235,97.4831654545408,94.465408466859,105.890439116956,59.3981939747141,80.710955448553
"Ado",59.3802829616179,66.7864503086085,57.1489237623583,57.6026084233635,59.0122339721522,68.8116462032053,50.0952923687889,58.5927096447154,55.0519846594911,65.6949637371943
"Adora1",7.16658587467803,4.68676844270937,5.7872327860616,0,8.23426520541659,0,0,0,2.89747287681532,0.625666321306612
"Adora2a",27.6425455166153,47.6488125008786,48.4680745832659,48.8369940980691,37.0541934243747,42.0515615686254,30.0571754212733,69.181753556411,36.2184109601915,78.2082901633266
"Adora2b",12.2855757851623,3.90564036892447,2.8936163930308,8.76561432529445,8.23426520541659,11.4686077005342,15.7442347444765,4.23561756467822,10.1411550688536,12.5133264261323
"Adora3",8.19038385677489,4.68676844270937,2.8936163930308,8.76561432529445,15.0961528765971,19.114346167557,7.15647033839841,5.64749008623763,4.34620931522298,4.37966424914629
"Adpgk",69.6182627825866,93.7353688541874,115.744655721232,71.3771452202548,98.8111824649991,82.1916885204952,64.4082330455857,78.3589249465471,85.475449866052,82.5879544124729
"Adprh",73.713454710974,52.3355809435879,54.9787114675852,62.6115308949604,60.3846115063883,76.4573846702281,67.270821180945,55.7689646015966,65.1931397283447,96.3526134812183
"Adprhl1",5.11898991048431,1.17169211067734,1.4468081965154,1.25223061789921,4.11713260270829,0,0,1.41187252155941,0,0
"Adprhl2",55.2850910332305,49.2110686484484,60.0425401553891,53.8459165696659,38.4265709586107,40.1401269518697,35.782351691992,47.2977294722401,72.436821920383,58.8126342028216
"Adra1a",10.2379798209686,6.63958862717161,5.7872327860616,0,10.9790202738888,0,1.43129406767968,0,0,0
"Adra1b",1.02379798209686,0,2.1702122947731,0,2.7447550684722,0,0,0,2.89747287681532,0.625666321306612
"Adra1d",2.04759596419372,0.781128073784895,2.8936163930308,0,1.3723775342361,0,0,0,0,0
"Adra2a",6.14278789258117,0.390564036892447,0.7234040982577,0,2.7447550684722,7.64573846702281,0,2.82374504311881,1.44873643840766,0.625666321306612
"Adra2b",3.07139394629058,1.56225614756979,1.4468081965154,0,0,1.9114346167557,1.43129406767968,0.705936260779704,2.89747287681532,1.25133264261322
"Adra2c",3.07139394629058,0.390564036892447,0.7234040982577,0,0,0,0,0,0,0
"Adrb1",5.11898991048431,1.95282018446224,0.7234040982577,1.25223061789921,1.3723775342361,9.55717308377851,5.72517627071873,0.705936260779704,11.5898915072613,1.87699896391984
"Adrb2",138.212727583076,110.529622440563,99.8297655595625,85.1516820171461,118.024467944304,105.128903921564,156.011053377085,110.126056681634,118.796387949428,111.368605192577
"Adrb3",2.04759596419372,1.56225614756979,0.7234040982577,0,0,0,0,0,2.89747287681532,0
"Adrbk1",695.158829843769,723.324596324813,670.595599084888,742.57275641423,717.753450405479,684.293592798541,612.593860966904,838.652277806288,772.176521671283,794.596228059398
"Adrbk2",97.2608082992018,55.4600932387275,42.6808417972043,91.4128351066421,115.279712875832,200.700634759349,290.552695738975,47.2977294722401,141.976170963951,51.9303046684488
"Adrm1",29.690141480809,24.6055343242242,26.7659516355349,31.3057654474802,26.0751731504859,30.5829538680912,21.4694110151952,32.4730679958664,28.9747287681532,15.0159917113587
"Adsl",67.5706668183928,76.1599871940272,99.8297655595625,72.629375838154,82.3426520541659,63.0773423529382,67.270821180945,92.4776501621412,73.8855583587907,99.4809450877514
"Adss",159.71248520711,189.032993855945,169.999963090559,236.67158678295,144.09964109479,173.940550124769,197.518581339796,165.89502128323,159.361008224843,167.052907788866
"Adssl1",56.3088890153274,28.1206106562562,17.3616983581848,46.3325328622707,30.1923057531942,47.7858654188925,71.5647033839841,41.6502393860025,65.1931397283447,62.5666321306613
"Aebp1",15.3569697314529,3.51507633203203,6.5106368843193,0,4.11713260270829,1.9114346167557,1.43129406767968,11.2949801724753,85.475449866052,9.38499481959919
"Aebp2",100.332202245492,157.397306867656,123.702100802067,80.1427595455493,90.5769172595825,97.4831654545408,67.270821180945,187.073109106622,108.655232880575,169.555573074092
"Aen",35.8329293733901,42.5714800212768,46.2978622884928,46.3325328622707,34.3094383559025,30.5829538680912,34.3510576243124,43.7680481683416,47.8083024674528,38.79131192101
"Aes",351.162707859223,246.445907279134,277.787173730957,294.274195206314,407.596127668121,632.684858146137,493.79645334949,264.726097792389,321.619489326501,339.111146148184
"Afap1",21.4997576240341,23.8244062504393,22.4255270459887,6.26115308949604,27.447550684722,15.2914769340456,2.86258813535936,19.7662153018317,23.1797830145226,12.5133264261323
"Afap1l1",37.8805253375839,16.0131255125903,7.234040982577,66.368222748658,85.0874071226381,105.128903921564,44.3701160980701,41.6502393860025,37.6671473985992,45.0479751340761
"Afap1l2",10.2379798209686,4.68676844270937,10.1276573756078,0,16.4685304108332,1.9114346167557,1.43129406767968,0,5.79494575363064,0
"Aff1",303.044202700671,410.482802773962,361.70204912885,365.651340426568,341.722006024788,458.744308021368,465.170571995897,691.11159930333,463.595660290451,434.212426986789
"Aff2",10.2379798209686,3.12451229513958,2.8936163930308,0,5.48951013694439,1.9114346167557,0,0,4.34620931522298,0
"Aff3",177.117050902757,294.875847853798,247.404201604133,122.718600554122,113.907335341596,55.4316038859154,80.1524677900622,419.326138903144,178.194581924142,286.555175158429
"Aff4",426.923758534391,438.212849393326,405.106295024312,424.506179467831,511.896820270065,454.921438787857,548.185627921318,576.749925057018,430.274722207075,434.838093308096
"Afg3l1",51.1898991048431,48.8205046115559,44.1276499937197,48.8369940980691,54.8951013694439,45.8744308021368,57.2517627071873,70.5936260779704,49.2570389058605,63.8179647732745
"Afg3l2",118.760565923236,79.2844994891668,73.0638139240277,107.691833139332,111.162580273124,141.446161639922,120.228701685093,115.067610507092,75.3342947971984,105.737608300818
"Afm",4.09519192838744,0.781128073784895,2.1702122947731,0,1.3723775342361,0,1.43129406767968,0.705936260779704,13.0386279456689,0.625666321306612
"Afmid",55.2850910332305,37.1035835047825,60.7659442536468,80.1427595455493,65.8741216433327,154.826203957212,114.503525414375,58.5927096447154,43.4620931522298,30.0319834227174
"Afp",7.16658587467803,5.07733247960182,13.0212737686386,3.75669185369762,8.23426520541659,1.9114346167557,4.29388220303904,10.5890439116956,4.34620931522298,3.75399792783968
"Aftph",426.923758534391,353.460453387665,319.744611429903,463.325328622707,484.449269585343,670.913550481251,634.063271982099,403.089604905211,363.632846040323,356.004136823463
"Aga",12.2855757851623,18.356509733945,15.1914860634117,13.7745367968913,23.3304180820137,26.7600846345798,25.7632932182343,19.060279041052,21.7310465761149,22.5239875670381
"Agap1",54.2612930511336,22.6527141397619,43.404245895462,37.5669185369762,63.1293665748605,68.8116462032053,47.2327042334295,34.5908767782055,99.9628142501286,33.1603150292505
"Agap2",92.1418183887175,81.6278837105215,88.2552999874394,67.6204533665572,98.8111824649991,110.863207771831,77.2898796547028,138.363507112822,62.2956668515294,88.2189513042324
