"","Lung_LTDR_rep1","Lung_LTDR_rep2","Lung_LTDR_rep3","Lung_LTAL_rep2","Lung_LTAL_rep3","Lung_Young_rep1","Lung_Young_rep2","Lung_Young_rep3","Lung_STDR_rep1","Lung_STDR_rep2","Lung_STDR_rep3"
"Zfp575",1.42565501625883,0,0.924215806265446,0,0,0,1.07297956025235,1.10939842608151,0.93955189046433,0,0
"Zfp579",104.785643695024,96.8108113597945,122.920702233304,97.5594569757299,83.0625195359373,97.9461521931467,87.984323940693,156.425178077494,164.421580831258,137.935945360717,204.699094634142
"Zfp58",134.72439903646,128.576858837227,160.813550290188,164.631583646544,168.893789723072,142.363593303992,125.538608549525,122.033826868967,174.756651626365,172.175364421888,135.9987135583
"Zfp580",4.2769650487765,5.29434124623876,7.39372645012357,10.9754389097696,7.38333506986109,15.9447224500471,11.8027751627759,29.9537575042009,4.69775945232165,2.93480734810036,11.2163887470763
"Zfp583",36.3542029146002,31.7660474774326,29.5749058004943,53.6577013366514,35.0708415818402,56.9454373215969,59.0138758138794,38.828944912853,22.5492453711439,33.2611499451374,39.257360614767
"Zfp59",82.6879909430123,77.9024497660846,78.5583435325629,89.0230044903535,100.597940326857,80.8625209966677,81.5464465791788,73.2202961213799,72.3454955657534,81.1963366307766,88.3290613832258
"Zfp592",694.293992918051,628.513939374916,564.695857628188,512.187149122582,526.985540611335,656.011437944797,716.750346248572,695.592813153109,629.499766611101,666.201268018781,807.579989789493
"Zfp593",13.5437226544589,10.5886824924775,9.24215806265446,17.0729049707527,11.9979194885243,17.0836311964791,16.0946934037853,7.7657889825706,13.1537264665006,8.80442204430107,8.41229156030722
"Zfp595",263.033350499755,206.479308603312,239.371893822751,230.484217105162,253.802143026475,236.893019257843,330.477704557725,199.691716694673,211.399175354474,235.762856964062,228.533920721679
"Zfp597",274.438590629825,251.859376428215,229.205519953831,242.679149227128,255.64797679394,232.337384272116,293.996399509145,203.019911972917,229.250661273296,244.567279008363,232.740066501833
"Zfp598",377.798579308591,372.872890627958,354.898869605931,302.434316624763,311.945906701631,321.172266493807,310.09109291293,351.67930106784,415.281935585234,345.328997959809,382.759265993979
"Zfp599",36.3542029146002,49.1617401436456,40.6654954756796,46.3407420634717,31.3791740469096,34.1672623929582,48.2840802113559,38.828944912853,39.4611793995019,28.3698043649701,30.8450690544598
"Zfp60",288.695140792414,304.046454426855,291.127978973616,313.409755534532,316.560491120294,356.478437633197,347.645377521762,301.756371894172,305.354364400907,295.437273042103,235.544163688602
"Zfp600",0,0,0,0,0,0,0,0,0,0,0
"Zfp605",129.021778971424,108.912162779769,134.01129190849,167.070570070937,156.895870234548,103.640695925306,108.370935585488,116.486834738559,120.262641979434,114.457486575914,155.627393865684
"Zfp606",312.218448560684,287.40709622439,355.823085412197,345.116579051645,301.793820980572,316.616631508079,356.229214003781,284.005997076868,299.717053058121,301.306887738303,276.203572896754
"Zfp607",116.190883825095,145.216217039692,164.510413515249,130.485773705039,129.208363722569,198.170121879157,178.114607001891,157.534576503575,133.416368445935,155.544789449319,152.823296678915
"Zfp608",494.702290641815,619.437925809935,623.845669229176,623.161031432475,480.839696424704,945.294259538509,566.533207813242,1045.05331736879,481.990119808201,574.243971111637,577.644020474429
"Zfp609",410.588644682544,530.190459087625,373.38318573124,348.775058688234,330.404244376284,722.068145237849,533.27084144542,819.845436874239,522.390851098167,430.438411054719,665.973081857655
"Zfp61",77.6981983861064,87.7347977948138,92.4215806265446,76.8280723683873,69.2187662799477,59.2232548144608,79.4004874586741,74.3296945474615,84.5596701417897,94.8921042552449,81.3188184163031
"Zfp612",91.9547485486947,77.9024497660846,77.6341277262975,90.2424977025502,71.9875169311456,79.7236122502357,60.0868553741318,93.1894677908472,96.773844717826,92.935566023178,106.555693097225
"Zfp616",0,0,0,0,0,0,0,0,0,0,0
"Zfp617",162.524671853507,145.97255150344,177.449434802966,168.290063283134,184.583376746527,165.141768232631,157.727995357096,107.611647329907,149.388750583828,141.849021824851,112.163887470763
"Zfp618",43.4824779958944,51.4307435348908,38.8170638631487,31.7068235171122,23.0729220933159,56.9454373215969,39.7002437293371,43.2665386171791,32.8843161662515,45.0003793375388,46.2676035816897
"Zfp619",146.12963916653,119.500845272246,118.299623201977,112.193375522089,128.285446838836,149.197045782584,157.727995357096,133.127811129782,98.6529484987546,134.022868896583,119.174130437686
"Zfp62",890.321557653641,753.309125893401,862.293347245661,886.571565266945,1060.4314994088,1015.90660181729,1216.75882132617,878.643553456559,813.65193714211,853.050669181171,936.568460380871
"Zfp622",400.609059568732,344.132181005519,391.867501856549,330.482660505285,363.629252190659,283.588277861553,328.33174543722,272.912012816052,476.352808465415,417.720912546284,363.130585686595
"Zfp623",169.652946934801,188.32728147335,177.449434802966,167.070570070937,150.43545204842,153.752680768312,149.144158875077,153.096982799249,193.547689435652,184.892862930323,179.462219953221
"Zfp626",84.8264734674005,92.2728045773041,63.7708906323158,67.0721266708143,87.6771039546005,101.362878432443,134.122445031544,77.657889825706,75.1641512371464,79.2397983987097,102.349547317071
"Zfp628",54.8877181259651,55.9687503173812,40.6654954756796,30.4873303049156,34.1479246981075,67.1956160394844,50.4300393318606,93.1894677908472,49.7962501946095,49.8917249177061,60.2880895155351
"Zfp629",372.808786751685,364.553211526726,332.717690255561,365.847963658987,311.945906701631,324.588992733103,341.207500160248,345.022910511351,361.727477828767,378.590147904946,308.450690544598
"Zfp637",211.709769914437,186.058278082105,257.856209948059,196.338407163656,215.039633909704,138.946867064697,244.639339737537,150.878185947086,231.129765054225,232.828049615962,203.297046040758
"Zfp639",240.935697747743,220.849663414531,220.887577697442,248.776615288111,237.189639119288,264.22682917221,292.923419948892,219.66088836414,307.233468181836,262.176123096965,229.935969315064
"Zfp64",124.031986414518,116.475507417253,136.783939327286,99.9984434001232,119.979194885243,97.9461521931467,138.414363272554,120.924428442885,139.993231679185,111.522679227814,134.596664964916
"Zfp640",0,0,0,0,0,0,0,0,0,0,0
"Zfp641",106.924126219412,134.627534547214,119.223839008243,129.266280492842,99.6750234431247,236.893019257843,121.246690308516,196.363521416428,150.328302474293,156.523058565352,135.9987135583
"Zfp644",1730.03236223009,1621.58109027656,1680.22433579058,1679.24215319475,1579.11078806654,1845.03216921974,2018.27455283468,1517.65704687951,1546.50241170429,1547.62174156492,1521.22272382222
"Zfp646",696.43247544244,695.827706648523,633.087827291831,599.990660400739,613.739727682203,637.788898001886,710.312468887058,724.437172231229,715.938540533819,759.136834041959,808.982038382878
"Zfp647",17.8206877032354,18.9083615937099,24.0296109629016,17.0729049707527,13.8437532559895,10.2501787178875,15.0217138435329,21.0785700955488,22.5492453711439,16.6305749725687,15.4225345272299
"Zfp648",0.712827508129416,0,0,0,0,0,0,0,0,0,0
"Zfp651",261.607695483496,255.641048746957,253.235130916732,164.631583646544,148.589618280954,203.864665611317,167.384811399367,215.223294659814,217.03648669726,239.675933428196,183.668365733374
"Zfp652",1955.99868230712,1951.34291647086,1860.44641801234,2164.60045164901,1987.04005067637,2826.77150864407,2170.63765039051,2639.25885564792,2316.93496188504,1880.2332410163,2264.30847831603
"Zfp653",73.4212333373299,74.877111911091,73.0130486949702,62.1941538220278,54.4520961402255,70.6123422787802,56.8679166933747,85.4236788082766,102.411156060612,101.739988067479,78.5147212295341
"Zfp654",563.846558930368,485.566725726469,536.969383440224,489.016778090846,560.21054842571,624.121993044703,711.38544844731,430.446589319627,400.249105337804,452.938600723489,475.294473157358
"Zfp655",828.305564446382,831.967910123234,727.357839530906,778.036669381446,774.327265451682,814.319753698836,752.1586717369,591.309361101447,691.510191381747,792.397983987097,715.044782626114
"Zfp658",104.785643695024,102.105152606033,87.8005015952174,69.5111130952075,78.4479351172741,121.863235868217,122.319669868768,80.9860851039505,96.773844717826,123.261908620215,123.380276217839
"Zfp661",45.6209605202826,37.8167231874197,49.9076535383341,47.5602352756683,55.3750130239582,36.445079885822,36.48130504858,43.2665386171791,56.3731134278598,41.087302873405,60.2880895155351
"Zfp663",8.553930097553,10.5886824924775,11.0905896751854,3.65847963658987,5.53750130239582,11.3890874643194,16.0946934037853,15.5315779651412,9.3955189046433,4.89134558016726,1.40204859338454
"Zfp664",1136.24704795829,1183.66343576624,1050.83337172381,1029.25227109395,1021.66899029203,1142.32547267123,1111.60682442144,1124.93000404666,1290.00474560752,1043.81314680769,1232.40071358501
"Zfp667",96.2317135974712,78.658784229833,108.133249333057,113.412868734286,77.5250182335414,87.6959734752593,105.151996904731,79.876686677869,88.317877703647,77.2832601666427,98.1434015369176
"Zfp668",111.913918776318,105.130490461027,75.7856961137666,76.8280723683873,93.2146052569963,111.61305715033,116.954772067507,117.596233164641,133.416368445935,114.457486575914,105.15364450384
"Zfp672",307.228656003778,285.894427296893,297.597489617474,321.946208019909,329.481327492551,292.699547833008,310.09109291293,288.443590781194,356.090166485981,384.459762601147,269.193329929831
"Zfp677",125.457641430777,116.475507417253,182.994729640558,181.704488617297,200.272963769982,136.669049571833,167.384811399367,110.939842608151,155.965613817079,128.153254200382,128.988470591377
"Zfp68",901.013970275582,867.515629919409,962.108654322329,867.059673871799,815.85852521965,731.179415209305,961.389685986108,663.420258796746,903.848918626685,971.421232221218,830.012767283646
"Zfp687",235.233077682707,276.818413731912,255.083562529263,267.069013471061,239.958389770485,297.255182818736,276.828726545107,331.710129398373,332.601369224373,321.850539175006,277.605621490138
"Zfp688",54.1748906178356,54.4560813898844,52.6803009571304,59.7551673976346,50.760428605295,43.2785323644137,42.9191824100941,59.9075150084018,72.3454955657534,70.4353763544086,40.6594092081516
"Zfp689",19.2463427194942,23.4463683762002,12.0148054814508,15.8534117585561,18.4583376746527,20.5003574357749,22.5325707652994,12.2033826868967,16.9119340283579,14.6740367405018,19.6286803073835
"Zfp69",16.3950326869766,18.1520271299615,24.953826769167,21.9508778195392,14.7666701397222,31.8894449000943,22.5325707652994,37.7195464867715,15.9723821378936,19.5653823206691,28.0409718676907
"Zfp691",29.2259278333061,37.8167231874197,39.7412796694142,56.0966877610447,37.8395922330381,38.7228973786859,45.0651415305988,27.7349606520379,61.0708728801814,33.2611499451374,35.0512148346134
"Zfp692",69.8570957966828,77.1461153023362,85.027854176421,70.7306063074042,54.4520961402255,108.196330911034,72.96261009716,118.705631590722,77.043255018075,76.3049910506093,114.967984657532
"Zfp697",156.822051788472,192.865288255841,138.632370939817,107.315402673303,151.358368932152,315.477722761647,201.720157327442,239.630060033607,148.449198693364,172.175364421888,168.245831206144
"Zfp7",244.49983528839,220.849663414531,174.676787384169,215.850298558802,167.97087283934,161.725041993335,208.158034688957,230.754872624955,221.734246149582,172.175364421888,190.678608700297
"Zfp703",330.751963772049,321.442147093068,268.946799623245,258.532560985684,286.104233957117,378.117703815404,267.171910502836,470.384932658562,317.568538976943,199.566899670824,358.924439906441
"Zfp704",1365.06467806783,1447.62416361443,1221.81329588292,1386.56378226756,1081.65858773465,1691.27948845143,1216.75882132617,1584.2209524444,1141.55554691416,1217.94504946165,1235.20481077178
"Zfp706",970.871066072265,922.728045773041,1006.47101302307,1030.47176430615,1015.2085721059,1013.62878432443,961.389685986108,921.910092073738,758.218375604714,736.63664437319,808.982038382878
"Zfp707",55.6005456340945,80.1714531573298,73.9372645012357,59.7551673976346,60.912514326354,51.2508935894372,65.4517531753935,80.9860851039505,89.2574295941113,87.0659513269773,84.1229156030722
"Zfp708",146.84246667466,111.937500634762,142.329234164879,124.388307644056,147.666701397222,140.085775811128,181.333545682648,98.7364599212548,96.773844717826,143.805560056918,135.9987135583
"Zfp709",126.170468938907,125.551520982233,132.162860295959,135.363746553825,138.437532559895,107.057422164602,130.903506350787,78.7672882517875,103.350707951076,138.91421447675,105.15364450384
"Zfp71-rs1",223.827837552637,197.403295038331,243.992972854078,293.897864139386,275.952148236058,206.142483104181,257.515094460565,169.737959190472,237.706628287475,225.001896687694,197.68885166722
"Zfp710",291.546450824931,328.249157266803,288.355331554819,357.311511173611,332.250078143749,322.311175240239,230.690605454256,397.164636537182,356.090166485981,311.089578898638,399.583849114593
"Zfp711",63.4416482235181,47.6490712161489,62.8466748260503,47.5602352756683,53.5291792564929,86.5570647288274,80.4734670189265,76.5484913996245,37.5820756185732,43.0438411054719,29.4430204610753
"Zfp712",98.3701961218595,89.2474667223105,134.01129190849,108.5348958855,107.981275396718,144.641410796856,166.311831839115,115.377436312477,137.174576007792,126.196715968315,89.7311099766104
"Zfp715",652.237169938416,633.051946157406,621.07302181038,631.697483917851,642.350151077915,870.126282274001,768.253365140685,587.981165823203,548.698304031169,715.114723820454,522.964125332432
"Zfp719",334.316101312696,269.255069094428,287.431115748554,325.604687656499,348.862582050937,335.978080197422,399.148396413875,262.927426981319,289.381982263014,334.568037683441,235.544163688602
"Zfp72",66.2929582560357,54.4560813898844,84.1036383701556,63.4136470342244,70.1416831636804,48.9730760965734,72.96261009716,63.2357102866463,53.5544577564668,58.6961469620072,50.4737493618433
"Zfp735",0,0,0,0,0,0,0,0,0,0,0
"Zfp738",298.674725906225,287.40709622439,329.945042836764,331.702153717482,389.470924935172,349.644985154605,404.513294215137,286.224793929031,290.321534153478,355.111689120143,307.048641951214
"Zfp74",160.386189329119,152.779561677176,142.329234164879,163.412090434348,135.668781908698,159.447224500471,163.092893158358,178.613146599124,134.355920336399,146.740367405018,155.627393865684
"Zfp740",938.793828206441,956.763096641719,1007.39522882934,947.546225876777,1018.90023964083,1059.1851341817,1016.11164355898,1124.93000404666,1207.32417924666,1211.09716564941,1298.29699747408
"Zfp746",331.464791280179,310.097130136842,285.582684136023,292.67837092719,235.343805351822,310.922087775919,288.631501707883,274.021411242134,303.475260619978,330.654961219307,255.172843995986
"Zfp747",110.48826376006,113.450169562259,132.162860295959,117.071348370876,116.287527350312,74.029068518076,113.735833386749,89.8612725126027,168.179788393115,152.609982101219,135.9987135583
"Zfp748",413.439954715061,387.243245439178,440.850939588618,406.091239661476,446.691771726596,402.034787490474,583.70088077728,274.021411242134,442.528940408699,395.220722877515,361.72853709321
"Zfp750",71.2827508129416,40.0857265786649,30.4991216067597,47.5602352756683,45.2229273028992,51.2508935894372,32.1893868075706,68.7827024170539,19.7305896997509,28.3698043649701,26.6389232743062
"Zfp758",443.378710056497,358.502535816739,426.987702494636,431.700597117605,503.912618518019,374.700977576108,480.694842993054,261.818028555237,342.93644001948,289.567658345902,333.68756522552
"Zfp759",126.170468938907,122.52618312724,149.722960615002,157.314624373364,167.97087283934,102.501787178874,124.465628989273,86.5330772343581,154.08651003615,143.805560056918,112.163887470763
"Zfp760",220.976527520119,198.159629502079,298.521705423739,273.166479532044,286.104233957117,375.83988632254,307.945133792425,297.318778189846,269.651392563263,252.393431936631,267.791281336447
"Zfp763",219.55087250386,190.596284864595,375.231617343771,330.482660505285,271.337563817395,238.031928004275,293.996399509145,213.004497807651,295.0192936058,274.8936216054,211.709337601065
"Zfp764",101.221506154377,95.2981424322977,116.451191589446,103.656923036713,110.750026047916,99.0850609395787,118.027751627759,82.0954835300321,153.146958145686,143.805560056918,103.751595910456
"Zfp768",158.96053431286,132.358531155969,133.087076102224,165.851076858741,148.589618280954,115.029783389626,99.7870991034688,130.909014277619,205.761864011688,117.392293924014,144.411005118607
"Zfp770",196.740392243719,193.621622719589,219.963361891176,265.849520258864,263.031311863801,238.031928004275,296.142358629649,191.925927712102,161.602925159865,178.044979118088,210.307289007681
"Zfp771",112.626746284448,72.6081085198459,107.209033526792,68.2916198830109,97.8291896756594,93.390517207419,103.006037784226,99.8458583473363,149.388750583828,117.392293924014,72.9065268559959
"Zfp772",87.6777834999182,71.0954395923491,79.4825593388284,115.851855158679,96.9062727919268,80.8625209966677,75.1085692176647,69.8921008431354,89.2574295941113,93.9138351392114,78.5147212295341
"Zfp773",17.107860195106,9.07601356498073,21.2569635441053,13.4144253341629,16.6125039071875,11.3890874643194,28.9704481268135,7.7657889825706,13.1537264665006,13.6957676244683,22.4327774941526
"Zfp775",46.3337880284121,54.4560813898844,74.8614803075011,42.6822624268818,57.2208467914234,41.0007148715498,48.2840802113559,48.8135307475866,95.8342928273616,68.4788381223417,68.7003810758423
"Zfp777",213.848252438825,218.580660023286,188.540024478151,162.192597222151,162.433371536944,145.780319543288,175.968647881386,154.20638122533,200.124552668902,186.849401162389,190.678608700297
"Zfp78",28.5131003251767,34.0350508686778,37.8928480568833,31.7068235171122,23.9958389770485,19.361448689343,25.7515094460565,24.4067653737933,38.5216275090375,38.1524955253047,26.6389232743062
"Zfp780b",118.329366349483,128.576858837227,126.617565458366,163.412090434348,128.285446838836,144.641410796856,142.706281513563,88.7518740865211,124.960401431756,146.740367405018,109.359790283994
"Zfp781",0,0,0,0,0,0,0,0,0,0,0
"Zfp784",29.9387553414355,34.0350508686778,50.8318693445995,45.1212488512751,28.6104233957117,37.583988632254,33.2623663678229,46.5947338954236,66.7081842229674,55.7613396139068,32.2471176478443
"Zfp786",16.3950326869766,8.31967910123234,10.1663738689199,12.1949321219662,11.0750026047916,11.3890874643194,8.58383648201883,13.3127811129782,8.45596701417897,7.82615292826762,8.41229156030722
"Zfp787",114.765228808836,128.576858837227,122.920702233304,112.193375522089,117.210444234045,102.501787178874,137.341383712301,117.596233164641,202.003656449831,176.088440886021,119.174130437686
"Zfp788",312.218448560684,294.214106398125,355.823085412197,315.848741958926,301.793820980572,316.616631508079,345.499418401258,269.583817537808,299.717053058121,305.219964202437,323.873225071828
"Zfp790",313.644103576943,306.3154578181,311.460726711455,313.409755534532,254.725059910208,331.422445211694,310.09109291293,293.990582911601,295.958845496264,387.394569949247,339.295759599058
"Zfp791",26.3746178007884,34.7913853324261,35.120200638087,34.1458099415055,25.8416727445138,19.361448689343,22.5325707652994,33.2819527824454,32.8843161662515,34.2394190611708,28.0409718676907
"Zfp799",94.0932310730829,92.2728045773041,87.8005015952174,109.754389097696,99.6750234431247,121.863235868217,136.268404152049,120.924428442885,101.471604170148,85.1094130949104,89.7311099766104
"Zfp800",565.272213946627,494.64273929145,445.472018619945,517.065121971369,537.137626332394,561.482011990946,637.349858789898,398.274034963264,405.88641668059,402.068606689749,469.68627878382
"Zfp804a",0,0,0,0,0.922916883732636,1.13890874643194,0,1.10939842608151,0,0,0
"Zfp804b",0.712827508129416,0,0.924215806265446,0,0,1.13890874643194,1.07297956025235,1.10939842608151,0,0,2.80409718676907
"Zfp808",42.0568229796356,58.2377537086264,58.2255957947231,52.4382081244548,69.2187662799477,69.4734335323483,55.7949371331224,44.3759370432606,72.3454955657534,53.8048013818399,84.1229156030722
"Zfp809",525.35387349138,596.747891897483,664.511164704856,569.503330095823,443.923021075398,390.645700026155,559.022350891476,341.694715233106,786.404932318644,662.288191554647,534.180514079508
"Zfp81",239.510042731484,193.621622719589,184.843161253089,260.971547410078,225.191719630763,269.92137290437,321.893868075706,228.536075772792,176.635755407294,165.327480609653,220.121629161372
"Zfp810",111.201091268189,128.576858837227,160.813550290188,143.900199039202,118.133361117777,130.974505839673,134.122445031544,115.377436312477,187.910378092866,168.262287957754,114.967984657532
"Zfp811",11.4052401300707,6.05067570998716,7.39372645012357,3.65847963658987,12.9208363722569,11.3890874643194,7.51085692176647,14.4221795390597,4.69775945232165,5.86961469620072,64.4942352956887
"Zfp819",2.85131003251767,0.756334463748395,1.84843161253089,6.09746606098312,2.76875065119791,3.41672623929582,0,1.10939842608151,0,3.91307646413381,0
"Zfp82",64.8673032397769,43.8673988974069,50.8318693445995,52.4382081244548,53.5291792564929,52.3898023358692,61.1598349343841,46.5947338954236,53.5544577564668,48.9134558016726,51.8757979552279
"Zfp820",89.103438516177,66.5574328098587,104.436386107995,132.924760129432,92.2916883732636,103.640695925306,115.881792507254,64.3451087127278,69.5268398943604,56.7396087299402,77.1126726361495
"Zfp821",118.329366349483,142.190879184698,131.238644489693,103.656923036713,126.439613071371,125.279962107513,107.297956025235,123.143225295048,144.690991131507,156.523058565352,138.802810745069
"Zfp825",64.8673032397769,47.6490712161489,72.0888328887048,58.5356741854379,49.8375117215624,43.2785323644137,51.503018892113,39.9383433389345,53.5544577564668,44.0221102215054,44.8655549883052
"Zfp827",216.699562471343,224.631335733273,208.872772215991,226.825737468572,244.572974189149,380.395521308268,256.442114900312,337.25712152878,172.877547845437,179.023248234122,207.503191820911
"Zfp828",238.797215223354,225.387670197022,196.85796673454,276.824959168634,246.418807956614,260.810102932914,240.347421496527,245.177052164015,249.920802863512,235.762856964062,245.358503842294
"Zfp830",221.689355028248,201.184967357073,200.554829959602,124.388307644056,191.966711816388,212.975935582773,206.012075568452,149.768787521004,211.399175354474,191.740746742557,178.060171359836
"Zfp831",54.1748906178356,40.8420610424133,33.2717690255561,21.9508778195392,93.2146052569963,55.806528575165,45.0651415305988,99.8458583473363,13.1537264665006,54.7830704978733,311.254787731367
"Zfp839",112.626746284448,117.231841881001,87.8005015952174,102.437429824516,102.443774094323,88.8348822216912,82.6194261394312,118.705631590722,115.564882527113,98.8051807193787,140.204859338454
"Zfp84",296.536243381837,332.787164049294,302.218568648801,323.165701232105,329.481327492551,337.116988943854,348.718357082015,284.005997076868,323.205850319729,364.894380280478,315.460933511521
"Zfp846",103.359988678765,82.440456548575,109.057465139323,98.7789501879265,85.8312701871352,129.835597093241,155.582036236591,119.815030016804,76.1037031276107,108.587871879713,103.751595910456
"Zfp85-rs1",78.4110258942358,90.7601356498073,119.223839008243,118.290841583073,105.212524745521,72.8901597716441,100.860078663721,68.7827024170539,108.048467403398,93.9138351392114,75.710624042765
"Zfp850",11.4052401300707,3.78167231874197,2.77264741879634,3.65847963658987,9.22916883732636,4.55563498572776,4.29191824100941,4.43759370432606,7.51641512371464,6.84788381223417,4.20614578015361
"Zfp865",138.288536577107,149.754223822182,85.027854176421,115.851855158679,103.366690978055,152.61377202188,136.268404152049,176.394349746961,129.658160884077,142.827290940884,175.256074173067
"Zfp866",366.39333917852,365.309545990475,378.004264762567,364.628470446791,322.09799242269,414.562783701226,443.140558384222,404.930425519753,424.677454489877,478.373597740358,454.26374425659
"Zfp867",147.555294182789,100.592483678536,202.403261572133,217.069791770999,170.739623490538,220.948296807796,194.209300405676,142.002998538434,204.822312121224,190.762477626523,172.451976986298
"Zfp868",206.007149849401,203.453970748318,218.114930278645,190.240941102673,190.120878048923,224.365023047092,260.734033141322,154.20638122533,200.124552668902,188.805939394456,179.462219953221
"Zfp869",301.526035938743,325.980153875558,371.534754118709,360.969990810201,347.939665167204,320.033357747375,376.615825648576,288.443590781194,403.067761009197,384.459762601147,360.326488499826
"Zfp87",168.227291918542,163.368244169653,193.161103509478,219.508778195392,189.19796116519,181.086490682678,250.004237538798,136.456006408026,184.152170531009,189.78420851049,192.080657293682
"Zfp870",77.6981983861064,88.4911322585622,63.7708906323158,89.0230044903535,84.9083533034025,84.2792472359635,76.1815487779171,83.2048819561136,101.471604170148,97.8269116033453,84.1229156030722
"Zfp871",1133.39573792577,1129.20735437635,1032.3490555985,1056.08112176228,908.150213592914,1387.1908531541,1374.48681668326,1261.38601045468,912.304885640864,1076.0960276368,1247.82324811224
"Zfp872",24.9489627845296,41.5983955061617,28.6506899942288,15.8534117585561,12.9208363722569,23.9170836750707,11.8027751627759,21.0785700955488,25.3679010425369,33.2611499451374,18.226631713999
"Zfp873",106.211298711283,104.374155997278,109.057465139323,93.90097733914,114.441693582847,102.501787178874,125.538608549525,92.0800693647657,69.5268398943604,92.935566023178,89.7311099766104
"Zfp874a",228.104802601413,211.77364984955,255.083562529263,267.069013471061,262.108394980069,186.781034414838,242.493380617032,143.112396964515,261.195425549084,231.849780499928,208.905240414296
"Zfp874b",235.945905190837,225.387670197022,282.810036717227,236.581683166145,268.568813166197,252.83774170789,330.477704557725,207.457505677243,237.706628287475,286.632850997802,260.781038369524
"Zfp879",25.661790292659,23.4463683762002,22.1811793503707,35.3653031537021,16.6125039071875,14.8058137036152,27.8974685665612,17.7503748173042,25.3679010425369,27.3915352489367,25.2368746809217
"Zfp882",122.60633139826,98.3234802872913,124.769133845835,157.314624373364,158.741704002013,137.807958318265,148.071179314825,134.237209555863,147.5096468029,131.088061548483,151.42124808553
"Zfp9",106.924126219412,105.886824924775,85.9520699826865,74.389085943994,128.285446838836,95.6683347002829,116.954772067507,136.456006408026,84.5596701417897,79.2397983987097,99.5454501303021
"Zfp90",21.3848252438825,21.9336994487034,22.1811793503707,24.3898642439325,6.46041818612845,11.3890874643194,27.8974685665612,16.6409763912227,16.9119340283579,20.5436514367025,21.0307289007681
"Zfp91",2036.54819072574,1915.03886221093,2159.89233924235,2093.8698453416,2315.59846128518,1925.89469021641,2074.0694899678,1600.86192883563,2360.1543488464,1926.21188946987,1825.46726858667
"Zfp92",6.41544757316475,3.78167231874197,6.46951064385812,1.21949321219662,1.84583376746527,7.97236122502357,2.14595912050471,6.65639055648909,0.93955189046433,6.84788381223417,8.41229156030722
"Zfp93",67.0057857641651,50.6744090711424,67.4677538573776,67.0721266708143,59.0666805588887,51.2508935894372,74.0355896574124,41.047741765016,72.3454955657534,76.3049910506093,58.8860409221505
"Zfp930",151.832259231566,170.931588807137,188.540024478151,220.728271407589,237.189639119288,133.252323332537,177.041627441638,125.362022147211,168.179788393115,222.067089339594,124.782324811224
"Zfp931",184.622324605519,133.114865619717,142.329234164879,146.339185463595,206.733381956111,142.363593303992,172.749709200629,107.611647329907,95.8342928273616,148.696905637085,154.225345272299
"Zfp932",116.903711333224,102.861487069782,128.465997070897,128.046787280646,118.133361117777,141.22468455756,128.757547230282,94.2988662169287,93.955189046433,111.522679227814,81.3188184163031
"Zfp933",287.982313284284,241.270693935738,251.386699304201,276.824959168634,269.49173004993,292.699547833008,325.112806756463,256.27103642483,265.893185001405,284.676312765735,236.946212281987
"Zfp934",27.0874453089178,22.6900339124518,28.6506899942288,26.8288506683257,33.2250078143749,31.8894449000943,28.9704481268135,23.2973669477118,31.9447642757872,21.521920552736,28.0409718676907
"Zfp935",121.180676382001,126.307855445982,129.390212877162,124.388307644056,115.36461046658,129.835597093241,145.92522019432,103.174053625581,129.658160884077,123.261908620215,127.586421997993
"Zfp936",0,0.756334463748395,0,0,0,1.13890874643194,0,0,0,0,0
"Zfp937",40.6311679633767,47.6490712161489,48.9834377320686,71.9500995196008,64.6041818612845,54.6676198287331,48.2840802113559,46.5947338954236,61.0708728801814,40.1090337573716,46.2676035816897
"Zfp938",134.72439903646,135.383869010963,146.02609738994,206.094352861229,206.733381956111,126.418870853945,133.049465471292,112.049241034233,101.471604170148,146.740367405018,131.792567778146
"Zfp939",22.0976527520119,29.4970440861874,21.2569635441053,28.0483438805223,25.8416727445138,30.7505361536623,46.1381210908512,43.2665386171791,31.0052123853229,26.4132661329032,25.2368746809217
"Zfp94",41.3439954715061,47.6490712161489,58.2255957947231,65.8526334586177,54.4520961402255,38.7228973786859,39.7002437293371,49.9229291736681,68.5872880038961,75.3267219345758,81.3188184163031
"Zfp940",36.3542029146002,43.8673988974069,50.8318693445995,42.6822624268818,53.5291792564929,60.3621635608928,38.6272641690847,48.8135307475866,56.3731134278598,58.6961469620072,58.8860409221505
"Zfp941",11.4052401300707,4.53800678249037,9.24215806265446,23.1703710317359,12.9208363722569,11.3890874643194,6.43787736151412,6.65639055648909,14.0932783569649,7.82615292826762,11.2163887470763
"Zfp942",356.413754064708,306.3154578181,344.732495737011,368.28695008338,371.935504144252,342.811532676014,450.651415305988,278.45900494646,248.041699082583,284.676312765735,301.440447577675
"Zfp943",486.148360544262,437.91765451032,492.607024739483,512.187149122582,530.677208146266,466.952586037095,542.927657487691,380.523660145959,388.974482652232,444.134178679187,493.521104871357
"Zfp944",276.577073154214,244.296031790731,243.068757047812,213.411312134409,253.802143026475,201.586848118453,281.120644786117,180.831943451287,178.514859188223,198.588630554791,213.11138619445
